event_id,year,start_date,end_date,duration_days,cluster_id,n_tiles,event_path,n_communes,communes,n_candidates_tested,n_overlap_skipped
2023-10-02---2023-11-27_cluster_None,2023,2023-10-02,2023-11-27,56,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-02---2023-11-27_duration_56_days_cluster_343_A0_001031_A_001249_lat_05091_lon_-0185_size_0363.tif,50,Appeville; Arques; Auvers; Besné; Beuvrequen; Beuzeville-la-Bastille; Bouée; Brives-sur-Charente; Bussac-sur-Charente; Carentan-les-Marais; Champdolent; Châteauneuf-sur-Charente; Chérigné; Courcoury; Donges; Fontcouverte; Geay; Gimeux; Grues; Guenrouet; Houlle; Houtkerque; L'Aiguillon-la-Presqu'île; La Chapelle; La Ronde; Le Mung; Les Gonds; Les Peintures; Lesparre-Médoc; Liesville-sur-Douve; Machecoul-Saint-Même; Merpins; Nielles-lès-Calais; Port-Saint-Père; Romegoux; Rouffiac; Saint-Denis-du-Payré; Saint-Estèphe; Saint-Jean-de-Liversay; Saint-Omer; Saint-Sever-de-Saintonge; Saint-Sulpice-et-Cameyrac; Saint-Tricat; Saint-Vaize; Salignac-sur-Charente; Tribehou; Varenguebec; Wimille; Écouflant; Épannes,21983,7688
2023-10-09---2023-10-16_cluster_None,2023,2023-10-09,2023-10-16,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-09---2023-10-16_duration_7_days_cluster_274_A0_000001_A_000001_lat_05171_lon_-0489_size_0002.tif,0,,0,171
2023-10-09---2023-10-30_cluster_None,2023,2023-10-09,2023-10-30,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-09---2023-10-30_duration_21_days_cluster_344_A0_000268_A_000396_lat_06000_lon_01102_size_0330.tif,0,,0,4206
2023-10-09---2023-11-27_cluster_None,2023,2023-10-09,2023-11-27,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346.tif,215,Abaucourt; Aboncourt-sur-Seille; Aingeville; Aire; Airel; Ambly-Fleury; Ambly-sur-Meuse; Amigny-Rouy; Anais; Ancemont; Appeville; Arques; Athis; Aulnay-sur-Marne; Aulnois-sur-Seille; Auvers; Bannoncourt; Bantanges; Batz-sur-Mer; Baudrecourt; Belleray; Belleville-sur-Meuse; Bettange; Beuvrequen; Beuzeville-la-Bastille; Bey-sur-Seille; Blacy; Bouquemont; Boutteville; Breuvannes-en-Bassigny; Bricqueville; Brieulles-sur-Meuse; Brives-sur-Charente; Brixey-aux-Chanoines; Brécy-Brières; Brétigny; Bussac-sur-Charente; Bénaménil; Candresse; Carentan-les-Marais; Champdolent; Champneuville; Charny-sur-Meuse; Chauvoncourt; Cherville; Chouilly; Châteauneuf-sur-Charente; Chérigné; Colombiers; Colombières; Commercy; Concevreux; Conflandey; Cormicy; Courcelles-Chaussy; Courcoury; Créances; Dannevoux; Dax; Deuillet; Dieue-sur-Meuse; Domsure; Doncourt-sur-Meuse; Drincham; Duzey; Ebersmunster; Fignévelle; Fleurey-lès-Faverney; Fontcouverte; Frémery; Fréménil; Geay; Gigny-sur-Saône; Gimeux; Giraumont; Givry; Glanon; Gorges; Graignes-Mesnil-Angot; Grues; Hagécourt; Hampigny; Hazembourg; Herzeele; Hilsenheim; Hinsingen; Holling; Houlle; Houtkerque; Insming; Jallerange; Jouvençon; Jâlons; L'Aiguillon-la-Presqu'île; La Chapelle; La Ferté-sur-Chiers; La Jard; La Neuveville-sous-Châtenois; La Neuville-à-Maire; La Ronde; Lacrost; Le Mung; Le Planois; Les Gonds; Les Monthairons; Les Peintures; Les Petites-Armoises; Lesparre-Médoc; Liesville-sur-Douve; Lucy; Luzy-Saint-Martin; Létricourt; Magneville; Maizeroy; Maizey; Mandeville-en-Bessin; Marnay; Marre; Matougues; Maxey-sur-Vaise; Merpins; Miribel; Mont-devant-Sassey; Mont-lès-Seurre; Montlebon; Morelmaison; Morville-sur-Seille; Muttersholtz; Méautis; Nielles-lès-Calais; Oiry; Orist; Ormes; Ougney; Pagney; Parfondrupt; Perrigny-sur-l'Ognon; Pey; Picauville; Pommérieux; Pont-Hébert; Port-d'Envaux; Port-sur-Seille; Pouan-les-Vallées; Prévocourt; Puxe; Rances; Rancy; Raville-sur-Sânon; Regnéville-sur-Meuse; Remilly Les Marais; Remilly-Aillicourt; Reviers; Reyssouze; Rigny-la-Salle; Rilly-sur-Aisne; Rossfeld; Rouffiac; Rouvrois-sur-Meuse; Saint-André-de-Bohon; Saint-Baraing; Saint-Denis-du-Payré; Saint-Estèphe; Saint-Floris; Saint-Fromond; Saint-Germain-sur-Meuse; Saint-Jean-de-Daye; Saint-Jean-de-Liversay; Saint-Malo-de-Guersac; Saint-Martin-d'Aubigny; Saint-Nizier-le-Bouchoux; Saint-Omer; Saint-Sever-de-Saintonge; Saint-Sulpice-et-Cameyrac; Saint-Tricat; Saint-Vaize; Sainte-Colombe; Salignac-sur-Charente; Sanry-sur-Nied; Sassey-sur-Meuse; Sens-sur-Seille; Sepvigny; Servais; Servon-Melzicourt; Seveux-Motey; Siest; Sinceny; Songy; Sornay; Tercis-les-Bains; Thervay; Tilly-sur-Meuse; Tournus; Tribehou; Trignac; Trévières; Vadonville; Vahl-lès-Bénestroff; Vandy; Varenguebec; Varesnes; Vecqueville; Velet; Vellexon-Queutrey-et-Vaudey; Verrières; Vigneul-sous-Montmédy; Villers-devant-Mouzon; Vitreux; Void-Vacon; Wimille; Woimbey; Yzosse; Éblange; Écouflant; Épannes,34746,0
2023-10-16---2023-10-23_cluster_None,2023,2023-10-16,2023-10-23,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-16---2023-10-23_duration_7_days_cluster_283_A0_000003_A_000003_lat_04875_lon_-0367_size_0011.tif,0,,752,264
2023-10-16---2023-11-13_cluster_None,2023,2023-10-16,2023-11-13,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-16---2023-11-13_duration_28_days_cluster_284_A0_000141_A_000190_lat_04537_lon_01363_size_0211.tif,1,Montlebon,2920,2999
2023-10-30---2023-12-04_cluster_None,2023,2023-10-30,2023-12-04,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-30---2023-12-04_duration_35_days_cluster_348_A0_000546_A_000695_lat_05657_lon_01255_size_0454.tif,0,,1235,9018
2023-11-06---2023-11-13_cluster_None,2023,2023-11-06,2023-11-13,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2023-11-13_duration_7_days_cluster_292_A0_000001_A_000001_lat_03478_lon_01126_size_0002.tif,0,,0,0
2023-11-06---2024-01-01_cluster_None,2023,2023-11-06,2024-01-01,56,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2024-01-01_duration_56_days_cluster_352_A0_000246_A_000287_lat_04014_lon_-0426_size_0411.tif,2,Pey; Saint-Chamassy,5529,2702
2023-11-27---2023-12-04_cluster_None,2023,2023-11-27,2023-12-04,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-04_duration_7_days_cluster_305_A0_000001_A_000002_lat_05467_lon_-0845_size_0033.tif,0,,0,0
2023-11-27---2023-12-25_cluster_None,2023,2023-11-27,2023-12-25,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374.tif,133,Airel; Anais; Angers; Appeville; Athis; Auvers; Bantanges; Besné; Beuzeville-la-Bastille; Boutteville; Breuvannes-en-Bassigny; Brienne; Briollay; Brives-sur-Charente; Brixey-aux-Chanoines; Bucey-lès-Traves; Bussac-sur-Charente; Carentan-les-Marais; Champdolent; Chantes; Charette-Varennes; Chassey-lès-Scey; Chavéria; Châteauneuf-sur-Charente; Colombiers; Colombières; Courcoury; Cressin-Rochefort; Créances; Davrey; Dissay-sous-Courcillon; Domsure; Donges; Fontcouverte; Fretterans; Frontenard; Geay; Gevigney-et-Mercey; Gigny-sur-Saône; Gimeux; Glanon; Graignes-Mesnil-Angot; Jouvençon; La Bretenière; La Chapelle; La Chapelle-Naude; La Gripperie-Saint-Symphorien; La Jard; La Ronde; Lacrost; Lamarche-sur-Saône; Le Mung; Le Planois; Lechâtelet; Les Gonds; Les Peintures; Liesville-sur-Douve; Longepierre; Lupsault; Machecoul-Saint-Même; Marnay; Matougues; Maxey-sur-Vaise; Merpins; Miniac-Morvan; Miribel; Mogneneins; Mont-lès-Seurre; Montaron; Mozé-sur-Louet; Méautis; Navilly; Nersac; Ormes; Pagney; Pagny-la-Ville; Pagny-le-Château; Parcoul-Chenaud; Pollieu; Pont-Hébert; Pontoux; Port-Saint-Père; Port-d'Envaux; Rancy; Remilly Les Marais; Reyssouze; Romegoux; Rosières-sur-Mance; Rouffiac; Saint-André-de-Bohon; Saint-Cyr; Saint-Denis-du-Payré; Saint-Fromond; Saint-Gervais-en-Vallière; Saint-Lumine-de-Coutais; Saint-Malo-de-Guersac; Saint-Mars-de-Coutais; Saint-Martial-d'Artenset; Saint-Médard; Saint-Médard-de-Guizières; Saint-Médard-de-Mussidan; Saint-Nizier-le-Bouchoux; Saint-Philbert-de-Grand-Lieu; Saint-Seine-sur-Vingeanne; Saint-Sever-de-Saintonge; Saint-Vaize; Sainte-Colombe; Salignac-sur-Charente; Saunières; Sens-sur-Seille; Sepvigny; Servon-Melzicourt; Seurre; Seveux-Motey; Soing-Cubry-Charentenay; Sornay; Thaix; Thervay; Thizay; Tournus; Traves; Tribehou; Trignac; Trugny; Varenguebec; Varennes-le-Grand; Vecqueville; Vellexon-Queutrey-et-Vaudey; Verneuil-sur-Indre; Vitreux; Vitry-sur-Loire; Wimille; Écouflant,30850,3163
2023-11-27---2024-01-01_cluster_None,2023,2023-11-27,2024-01-01,35,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2024-01-01_duration_35_days_cluster_356_A0_002381_A_002991_lat_05205_lon_01175_size_0268.tif,67,Baldenheim; Bantanges; Breuvannes-en-Bassigny; Brienne; Brixey-aux-Chanoines; Bucey-lès-Traves; Chantes; Charette-Varennes; Chassey-lès-Scey; Chavéria; Conflandey; Davrey; Ebersmunster; Fleurey-lès-Faverney; Fretterans; Frontenard; Gevigney-et-Mercey; Gigny-sur-Saône; Glanon; Hazembourg; Hilsenheim; Jouvençon; La Bretenière; La Chapelle-Naude; Lacrost; Lamarche-sur-Saône; Le Planois; Lechâtelet; Longepierre; Marnay; Maxey-sur-Vaise; Mogneneins; Mont-lès-Seurre; Montaron; Montlebon; Muttersholtz; Navilly; Ormes; Pagney; Pagny-la-Ville; Pagny-le-Château; Pontoux; Purgerot; Rancy; Raville-sur-Sânon; Reyssouze; Rosières-sur-Mance; Saint-Cyr; Saint-Gervais-en-Vallière; Saint-Seine-sur-Vingeanne; Saunières; Sens-sur-Seille; Sepvigny; Seurre; Seveux-Motey; Soing-Cubry-Charentenay; Sornay; Thaix; Thervay; Tournus; Traves; Trugny; Varennes-le-Grand; Vecqueville; Vellexon-Queutrey-et-Vaudey; Vitreux; Vitry-sur-Loire,20479,13058
2023-12-11---2024-01-01_cluster_None,2023,2023-12-11,2024-01-01,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-11---2024-01-01_duration_21_days_cluster_358_A0_001246_A_001597_lat_05134_lon_00222_size_0362.tif,91,Abaucourt; Aboncourt-sur-Seille; Amigny-Rouy; Ancemont; Angers; Appeville; Athis; Aulnay-sur-Marne; Aulnois-sur-Seille; Auvers; Bannoncourt; Belleray; Besné; Bey-sur-Seille; Bistroff; Blacy; Blignicourt; Bouquemont; Briollay; Brives-sur-Charente; Brécy-Brières; Brétigny; Carentan-les-Marais; Champneuville; Charny-sur-Meuse; Chauvoncourt; Cherville; Commercy; Concevreux; Cormicy; Courcelles-Chaussy; Courcoury; Créances; Danizy; Deuillet; Dieue-sur-Meuse; Donges; Duzey; Hampigny; Hazembourg; Hinsingen; Insming; Jâlons; Le Chemin; Les Gonds; Les Monthairons; Liesville-sur-Douve; Létricourt; Machecoul-Saint-Même; Maizeroy; Maizey; Manicamp; Marre; Matougues; Miniac-Morvan; Morville-sur-Seille; Mozé-sur-Louet; Méautis; Oiry; Pommérieux; Pontoise-lès-Noyon; Port-Saint-Père; Port-sur-Seille; Pouan-les-Vallées; Pringy; Rances; Rigny-la-Salle; Rouvrois-sur-Meuse; Saint-Denis-du-Payré; Saint-Gibrien; Saint-Lumine-de-Coutais; Saint-Malo-de-Guersac; Saint-Mars-de-Coutais; Saint-Philbert-de-Grand-Lieu; Sanry-sur-Nied; Servais; Servon-Melzicourt; Sinceny; Songy; Tribehou; Trignac; Vandy; Varenguebec; Varesnes; Verrières; Vitry-la-Ville; Void-Vacon; Wimille; Woimbey; Écouflant; Étrelles-sur-Aube,25470,6106
2023-12-18---2023-12-25_cluster_None,2023,2023-12-18,2023-12-25,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-18---2023-12-25_duration_7_days_cluster_317_A0_000018_A_000021_lat_03615_lon_01046_size_0007.tif,0,,0,0
2024-01-01---2024-01-29_cluster_None,2024,2024-01-01,2024-01-29,28,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-01-29_duration_28_days_cluster_335_A0_003215_A_003552_lat_05418_lon_01690_size_0452.tif,0,,361,361
2024-01-01---2024-02-05_cluster_None,2024,2024-01-01,2024-02-05,35,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555.tif,155,Abaucourt; Aboncourt-sur-Seille; Airel; Ambly-Fleury; Ambly-sur-Meuse; Appeville; Athis; Aulnois-sur-Seille; Auvers; Balléville; Banville; Barville; Baudrecourt; Belleray; Belleville-sur-Meuse; Bettange; Beuzeville-la-Bastille; Bey-sur-Seille; Birieux; Boissei-la-Lande; Bouhans; Bourbévelle; Boutteville; Bouée; Brainville; Breuvannes-en-Bassigny; Bricqueville; Brixey-aux-Chanoines; Buré; Bénaménil; Carentan-les-Marais; Cernay-en-Dormois; Cesse; Chalaines; Cherville; Chémery-Chéhéry; Cléville; Colombières; Courcelles-Chaussy; Courdemanges; Danizy; Deuillet; Dieue-sur-Meuse; Donges; Doville; Duzey; Fignévelle; Fleurey-lès-Faverney; Frémery; Fréménil; Giraumont; Graignes-Mesnil-Angot; Grues; Hazembourg; Hinsingen; Holling; Hotot-en-Auge; Houéville; Insming; Janville; Jâlons; Kirviller; La Ferté-sur-Chiers; Le Chemin; Le Château-d'Almenêches; Le Havre; Lemud; Les Monthairons; Les Paroches; Liesville-sur-Douve; Lion-sur-Mer; Létricourt; Maizeroy; Maizy; Malestroit; Mandeville-en-Bessin; Margut; Massérac; Matougues; Maxey-sur-Vaise; Meschers-sur-Gironde; Miribel; Monfréville; Mont-devant-Sassey; Montbizot; Montoir-de-Bretagne; Morville-sur-Seille; Moulins-le-Carbonnel; Mussig; Muttersholtz; Méautis; Médavy; Mœurs-Verdey; Oiry; Picauville; Pierric; Pont-Hébert; Port-Saint-Père; Pouan-les-Vallées; Pringy; Quierzy; Quincy-Landzécourt; Raville-sur-Sânon; Rebais; Remilly Les Marais; Reviers; Rigny-la-Salle; Rodelinghem; Rosières-sur-Mance; Rouvrois-sur-Meuse; Sailly; Saint-Aignan; Saint-André-de-Bohon; Saint-Christophe-du-Jambet; Saint-Epvre; Saint-Fromond; Saint-Germain-du-Corbéis; Saint-Gervais-en-Vallière; Saint-Jean-de-Daye; Saint-Martin-aux-Champs; Saint-Mesmin; Saint-Pierre-du-Jonquet; Saint-Remy-du-Nord; Saint-Samson; Saint-Sauveur-le-Vicomte; Saint-Vaast-la-Hougue; Sainte-Radégonde-des-Noyers; Sanry-sur-Nied; Sarceaux; Sassey-sur-Meuse; Servais; Servon-Melzicourt; Seuil; Sevrai; Songy; Sorbey; Sévérac; Taillancourt; Tellancourt; Thubœuf; Tribehou; Trévières; Tétaigne; Vadonville; Varenguebec; Vaux-lès-Mouron; Vecqueville; Vicq-sur-Mer; Vigneul-sous-Montmédy; Ville-sur-Yron; Villy; Villécloye; Woimbey; Éblange,67567,1793
2024-01-01---2024-02-19_cluster_None,2024,2024-01-01,2024-02-19,35,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-19_duration_35_days_cluster_334_A0_002595_A_002920_lat_05238_lon_01260_size_0503.tif,11,Aboncourt-sur-Seille; Armaucourt; Aulnois-sur-Seille; Bey-sur-Seille; Brainville; Denting; Hazembourg; Insming; Létricourt; Tellancourt; Villette,31796,23650
2024-01-01---2024-04-01_cluster_None,2024,2024-01-01,2024-04-01,91,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189.tif,2,Beuvrequen; Wimille,11994,11524
2024-01-08---2024-01-15_cluster_None,2024,2024-01-08,2024-01-15,7,,10,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_003_A0_000007_A_000008_lat_04273_lon_-0359_size_0008.tif,1,Plouider,4211,1077
2024-01-29---2024-02-05_cluster_None,2024,2024-01-29,2024-02-05,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-29---2024-02-05_duration_7_days_cluster_012_A0_000003_A_000003_lat_03781_lon_-0126_size_0014.tif,0,,387,249
2024-02-05---2024-02-26_cluster_None,2024,2024-02-05,2024-02-26,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503.tif,43,Aboncourt-sur-Seille; Ambly-Fleury; Ambly-sur-Meuse; Armaucourt; Athis; Autreppes; Barenton-sur-Serre; Belleray; Bessy; Bey-sur-Seille; Bichancourt; Birieux; Blanzy-la-Salonnaise; Blignicourt; Cesse; Condé-Sainte-Libiaire; Danizy; Deuillet; Givry; Hazembourg; Jouvençon; La Ferté-sur-Chiers; Les Paroches; Matougues; Oiry; Pimprez; Pouan-les-Vallées; Pringy; Proisy; Quincy-Landzécourt; Rances; Rouvrois-sur-Meuse; Saint-Aignan; Saint-Gervais-en-Vallière; Sempigny; Servais; Servon-Melzicourt; Seuil; Songy; Sorbey; Vaux-lès-Mouron; Vigneul-sous-Montmédy; Vitry-la-Ville,67565,1791
2024-02-05---2024-03-11_cluster_None,2024,2024-02-05,2024-03-11,28,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-03-11_duration_28_days_cluster_345_A0_002553_A_002774_lat_05274_lon_02253_size_0519.tif,0,,23686,16260
2024-02-05---2024-03-25_cluster_None,2024,2024-02-05,2024-03-25,49,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-03-25_duration_49_days_cluster_346_A0_000254_A_000276_lat_04641_lon_01775_size_0160.tif,0,,32913,8609
2024-02-19---2024-03-18_cluster_None,2024,2024-02-19,2024-03-18,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-19---2024-03-18_duration_21_days_cluster_347_A0_000534_A_000577_lat_04734_lon_00149_size_0292.tif,72,Ambly-Fleury; Ambly-sur-Meuse; Appeville; Athis; Auvers; Belleray; Bessy; Beuzeville-la-Bastille; Birieux; Blanzy-la-Salonnaise; Blignicourt; Boutteville; Brives-sur-Charente; Burzet; Cadaujac; Candresse; Carentan-les-Marais; Cesse; Champagne; Colombières; Condé-Sainte-Libiaire; Cronat; Davrey; Deuillet; Doville; Fours; Graignes-Mesnil-Angot; Grues; Jablines; La Ferté-sur-Chiers; La Ronde; Le Plessis-Brion; Les Paroches; Lesparre-Médoc; Liesville-sur-Douve; Longueville-sur-Aube; Luchat; Maizy; Mars-sur-Allier; Matougues; Merpins; Monfréville; Mozé-sur-Louet; Méautis; Noyen-sur-Seine; Oiry; Pontorson; Pouan-les-Vallées; Pringy; Rances; Remilly Les Marais; Saint-Aignan; Saint-André-de-Bohon; Saint-Estèphe; Saint-Gervais-en-Vallière; Saint-Hilaire-la-Palud; Saint-Jean-de-Daye; Saint-Sauveur-le-Vicomte; Sainte-Radégonde-des-Noyers; Servais; Servon-Melzicourt; Songy; Sèvremont; Tribehou; Varenguebec; Vaux-lès-Mouron; Verneuil-sur-Indre; Vertheuil; Villefollet; Vitry-la-Ville; Écouflant; Étaules,69492,0
2024-02-26---2024-04-08_cluster_None,2024,2024-02-26,2024-04-08,35,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-26---2024-04-08_duration_35_days_cluster_349_A0_001633_A_001786_lat_05274_lon_02793_size_0284.tif,0,,67,67
2024-03-11---2024-04-15_cluster_None,2024,2024-03-11,2024-04-15,21,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-11---2024-04-15_duration_21_days_cluster_033_A0_000160_A_000169_lat_04062_lon_02330_size_0141.tif,0,,0,0
2024-03-25---2024-04-01_cluster_None,2024,2024-03-25,2024-04-01,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-25---2024-04-01_duration_7_days_cluster_037_A0_000031_A_000033_lat_04006_lon_-0864_size_0014.tif,2,Saint-Malo-de-Guersac; Saint-Nazaire,1768,264
2024-03-25---2024-04-08_cluster_None,2024,2024-03-25,2024-04-08,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-25---2024-04-08_duration_14_days_cluster_039_A0_000005_A_000005_lat_04209_lon_00301_size_0010.tif,0,,256,204
2024-03-25---2024-05-06_cluster_None,2024,2024-03-25,2024-05-06,28,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-25---2024-05-06_duration_28_days_cluster_353_A0_002292_A_002544_lat_05229_lon_01203_size_0092.tif,0,,361,361
2024-03-25---2024-05-27_cluster_None,2024,2024-03-25,2024-05-27,49,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-25---2024-05-27_duration_49_days_cluster_354_A0_002117_A_002338_lat_04497_lon_00089_size_0436.tif,155,Aboncourt-sur-Seille; Appeville; Arzens; Athis; Barthe; Besné; Bessy; Bettange; Beuzeville-la-Bastille; Bey-sur-Seille; Boudreville; Bouhans; Bouée; Brainville; Briollay; Brixey-aux-Chanoines; Bucy-Saint-Liphard; Bullainville; Cambieure; Caujac; Cesse; Champigny-en-Beauce; Charsonville; Chaumes-en-Retz; Cherville; Chivres; Coinces; Conflandey; Cossaye; Courbehaye; Courcelles-Chaussy; Courdemanges; Cronat; Cures; Curgy; Dalou; Davrey; Dierrey-Saint-Pierre; Donges; Duzey; Eppes; Frauenberg; Fréménil; Glanon; Gohory; Guenrouet; Gémigny; Hampigny; Hampont; Hazembourg; Hinsingen; Holling; Insming; Jouvençon; Jâlons; La Chapelle; La Chapelle-Heulin; La Chapelle-Onzerain; La Chapelle-Vaupelteigne; La Cropte; La Côte-Saint-André; La Ferté-sur-Chiers; Labastide-Beauvoir; Labastide-du-Temple; Labruguière; Lagrâce-Dieu; Lamarche-sur-Saône; Laurabuc; Lautrec; Lauzerville; Lechâtelet; Les Paroches; Les Peintures; Lesme; Liesville-sur-Douve; Ludiès; Létricourt; Machecoul-Saint-Même; Maizey; Mas-Saintes-Puelles; Matougues; Maves; Meursanges; Mireval-Lauragais; Monblanc; Mont-lès-Seurre; Montaron; Montboissier; Montcony; Montgiscard; Mortery; Nuits; Oiry; Palleville; Pierric; Port-Saint-Père; Pouan-les-Vallées; Pringy; Puxe; Puycornet; Puydaniel; Rances; Raville-sur-Sânon; Renay; Revel; Reyssouze; Rhodon; Rhèges; Rivière; Rouvrois-sur-Meuse; Saint-Epvre; Saint-Félix-de-Rieutord; Saint-Gervais-en-Vallière; Saint-Julien-de-Briola; Saint-Laurent-des-Bois; Saint-Malo-de-Guersac; Saint-Mars-de-Coutais; Saint-Mars-du-Désert; Saint-Martin-aux-Champs; Saint-Médard-de-Mussidan; Saint-Nazaire; Saint-Nizier-le-Bouchoux; Saint-Seine-sur-Vingeanne; Saint-Sever-de-Saintonge; Salignac-sur-Charente; Salles-sur-l'Hers; Sancheville; Servon-Melzicourt; Seurre; Songy; Sorbey; Soual; Thouars-sur-Arize; Trignac; Vallon-sur-Gée; Varenguebec; Vaux-lès-Mouron; Vecqueville; Velet; Verneuil-sur-Indre; Verniolle; Vicq-sur-Mer; Villamblain; Villampuy; Villiers-les-Hauts; Villiers-sur-Seine; Villorceau; Vitry-la-Ville; Waltenheim-sur-Zorn; Woimbey; Yèvres; Éblange; Écouflant; Épieds-en-Beauce; Étrelles-sur-Aube,121589,11139
2024-04-01---2024-04-15_cluster_None,2024,2024-04-01,2024-04-15,14,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-04-01---2024-04-15_duration_14_days_cluster_042_A0_000057_A_000061_lat_04104_lon_-0396_size_0164.tif,0,,3605,1975
2024-04-08---2024-06-24_cluster_None,2024,2024-04-08,2024-06-24,77,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-04-08---2024-06-24_duration_77_days_cluster_051_A0_001720_A_001944_lat_03969_lon_02916_size_0276.tif,0,,0,0
