cod_commune;lib_commune;dat_publi_dicrim
84022;Buisson;2018-01-01 01:00:00
02020;Any-Martin-Rieux;2012-01-01 01:00:00
33080;Cadaujac;2023-12-31 01:00:00
33529;La Teste-de-Buch;2023-12-31 01:00:00
34134;Lavérune;2021-12-31 01:00:00
33514;Soulac-sur-Mer;2018-01-01 01:00:00
34032;Béziers;2018-01-01 01:00:00
34129;Lattes;2019-01-01 01:00:00
33433;Saint-Loubès;2020-01-01 01:00:00
34023;Balaruc-les-Bains;2023-12-31 01:00:00
34035;La Boissière;2020-01-01 01:00:00
34095;Fabrègues;2021-12-31 01:00:00
34127;Lansargues;2020-01-01 01:00:00
04062;La Condamine-Châtelard;2013-01-01 01:00:00
83101;Ramatuelle;
02455;Malzy;2011-01-01 01:00:00
36063;Déols;2007-01-01 01:00:00
16211;Marthon;2009-12-31 01:00:00
04186;Saint-Laurent-du-Verdon;2024-12-31 01:00:00
06129;Saint-Sauveur-sur-Tinée;2016-01-01 01:00:00
04109;Mallefougasse-Augès;2022-12-31 01:00:00
01159;Feillens;2010-01-01 01:00:00
05097;Orpierre;2013-01-01 01:00:00
11161;Gardie;2022-12-31 01:00:00
11433;Villeneuve-Minervois;2024-12-31 01:00:00
06020;La Bollène-Vésubie;2018-01-01 01:00:00
01006;Ambléon;2010-01-01 01:00:00
83074;La Martre;2013-01-01 01:00:00
02587;Parfondru;2013-01-01 01:00:00
88304;Mirecourt;2023-12-31 01:00:00
04090;Le Fugeret;2018-01-01 01:00:00
02722;Soissons;2013-01-01 01:00:00
13008;Aurons;2021-12-31 01:00:00
34163;Montarnaud;2010-01-01 01:00:00
02336;Frières-Faillouël;2009-01-01 01:00:00
83137;Toulon;2021-12-31 01:00:00
34238;Saint-André-de-Buèges;2023-12-31 01:00:00
83037;La Celle;2014-12-31 01:00:00
02123;Brissay-Choigny;2007-01-01 01:00:00
38422;Saint-Martin-d'Uriage;2007-01-01 01:00:00
14015;Anisy;2012-01-01 01:00:00
04217;Thoard;2013-01-01 01:00:00
06027;Cagnes-sur-Mer;2019-01-01 01:00:00
21610;Soissons-sur-Nacey;2021-12-31 01:00:00
04161;Méolans-Revel;2022-12-31 01:00:00
12259;Sanvensa;2013-01-01 01:00:00
29075;Guipavas;2014-01-01 01:00:00
06152;Valbonne;2024-12-31 01:00:00
13013;Belcodène;1900-01-01 00:09:21
88196;Gérardmer;2023-12-31 01:00:00
06038;Châteauneuf-Grasse;2018-12-31 01:00:00
38529;Vaulnaveys-le-Haut;2006-01-01 01:00:00
89233;Lucy-sur-Cure;2022-12-31 01:00:00
06055;Duranus;2001-01-01 01:00:00
83121;Salernes;2018-01-01 01:00:00
84094;Puyméras;2020-12-31 01:00:00
01081;Champfromier;2010-01-01 01:00:00
13029;Cornillon-Confoux;2017-01-01 01:00:00
04145;Peipin;2012-01-01 01:00:00
14271;Fleury-sur-Orne;2020-01-01 01:00:00
21532;Rouvres-en-Plaine;2013-01-01 01:00:00
02425;Leuze;2011-01-01 01:00:00
06053;Daluis;2018-01-01 01:00:00
05145;Saint-Jean-Saint-Nicolas;2015-01-01 01:00:00
01392;Samognat;2010-01-01 01:00:00
06137;Spéracèdes;2018-01-01 01:00:00
13059;Meyrargues;2006-12-31 01:00:00
06001;Aiglun;1900-01-01 00:09:21
06125;Saint-Martin-d'Entraunes;2018-01-01 01:00:00
06113;Sainte-Agnès;2015-12-31 01:00:00
84085;Murs;2023-12-31 01:00:00
08078;Bourg-Fidèle;2010-01-01 01:00:00
34195;Pégairolles-de-Buèges;2021-12-31 01:00:00
83093;Plan-d'Aups-Sainte-Baume;2018-12-31 01:00:00
83003;Ampus;2013-01-01 01:00:00
02299;Évergnicourt;2012-01-01 01:00:00
03168;Meaulne-Vitray;2000-01-01 01:00:00
13022;Cassis;2016-12-31 01:00:00
04188;Saint-Maime;2022-12-31 01:00:00
06018;Biot;2016-01-01 01:00:00
04024;Beaujeu;1900-01-01 00:09:21
83046;Cotignac;2016-01-01 01:00:00
40217;Parentis-en-Born;2011-01-01 01:00:00
13018;Cabannes;2006-01-01 01:00:00
02820;Viry-Noureuil;2009-01-01 01:00:00
27017;Angerville-la-Campagne;2009-01-01 01:00:00
17207;Loix;2020-01-01 01:00:00
04076;Entrevaux;2011-01-01 01:00:00
13036;Eyragues;2017-12-31 01:00:00
04022;Barrême;2010-01-01 01:00:00
11068;Capendu;2020-01-01 01:00:00
21231;Dijon;2018-12-31 01:00:00
02003;Acy;2010-01-01 01:00:00
01375;Saint-Martin-le-Châtel;2014-12-31 01:00:00
13071;Les Pennes-Mirabeau;2023-12-31 01:00:00
13079;Puyloubier;2006-01-01 01:00:00
01061;Brens;2010-01-01 01:00:00
07288;Saint-Priest;2024-12-31 01:00:00
06093;La Penne;2018-01-01 01:00:00
84049;Gigondas;1900-01-01 00:09:21
11145;Fleury;2003-01-01 01:00:00
21515;Quetigny;2017-01-01 01:00:00
02502;Montcornet;2010-01-01 01:00:00
13073;Peypin;2023-12-31 01:00:00
05151;Saint-Martin-de-Queyrières;2014-01-01 01:00:00
02210;Condé-sur-Aisne;2012-01-01 01:00:00
05010;Aspres-sur-Buëch;1900-01-01 00:09:21
05128;Saint-André-d'Embrun;1900-01-01 00:09:21
02186;Chézy-sur-Marne;2011-01-01 01:00:00
06157;Vence;2021-12-31 01:00:00
83138;Tourrettes;2017-01-01 01:00:00
06054;Drap;2013-01-01 01:00:00
02094;Blesmes;2010-01-01 01:00:00
26113;Die;2024-12-31 01:00:00
84143;Venasque;2003-01-01 01:00:00
04019;Barcelonnette;2014-12-31 01:00:00
04179;Saint-Geniez;2013-01-01 01:00:00
12034;Brandonnet;2013-01-01 01:00:00
16102;Cognac;2013-01-01 01:00:00
84081;Morières-lès-Avignon;2006-12-31 01:00:00
01257;Montanges;2010-01-01 01:00:00
05183;Villar-Saint-Pancrace;2011-01-01 01:00:00
34131;Lauret;2021-12-31 01:00:00
04158;Quinson;1900-01-01 00:09:21
12029;Bor-et-Bar;2013-01-01 01:00:00
83055;Fayence;2017-01-01 01:00:00
06148;Tourrettes-sur-Loup;2017-01-01 01:00:00
04085;Faucon-du-Caire;1900-01-01 00:09:21
83019;Bormes-les-Mimosas;2017-01-01 01:00:00
02041;Autreville;2007-01-01 01:00:00
05181;Villar-d'Arêne;1900-01-01 00:09:21
07102;Guilherand-Granges;2014-01-01 01:00:00
64124;Bidarray;
84147;Villelaure;2014-01-01 01:00:00
01337;Saint-Bénigne;2008-01-01 01:00:00
01093;Châtillon-sur-Chalaronne;2010-01-01 01:00:00
06102;Rimplas;2018-01-01 01:00:00
03030;Biozat;2009-01-01 01:00:00
06058;Escragnolles;2018-01-01 01:00:00
31297;Lévignac;2015-01-01 01:00:00
05081;Montclus;2003-01-01 01:00:00
06118;Saint-Cézaire-sur-Siagne;2022-12-31 01:00:00
04025;Beauvezer;2016-01-01 01:00:00
02528;Mortefontaine;2011-01-01 01:00:00
08190;Givet;2009-01-01 01:00:00
66144;Pollestres;2024-12-31 01:00:00
13060;Meyreuil;2024-12-31 01:00:00
34263;Saint-Hilaire-de-Beauvoir;2021-12-31 01:00:00
22050;Dinan;2021-12-31 01:00:00
34264;Saint-Jean-de-Buèges;2021-12-31 01:00:00
04042;Castellet-lès-Sausses;2011-01-01 01:00:00
01151;Druillat;2010-01-01 01:00:00
84052;Grambois;2012-01-01 01:00:00
06033;Carros;2023-12-31 01:00:00
83086;Le Muy;2016-12-31 01:00:00
06126;Saint-Martin-du-Var;2019-01-01 01:00:00
30341;Vauvert;2023-12-31 01:00:00
06070;Gréolières;2018-01-01 01:00:00
02770;Vauxbuin;2009-01-01 01:00:00
13083;Rognonas;2007-01-01 01:00:00
31293;Lespinasse;2008-01-01 01:00:00
04006;Allos;2010-01-01 01:00:00
01033;Valserhône;2022-12-31 01:00:00
02156;Chalandry;2011-01-01 01:00:00
06047;Conségudes;2017-01-01 01:00:00
06121;Saint-Jean-Cap-Ferrat;2018-01-01 01:00:00
31475;Saint-Clar-de-Rivière;2012-01-01 01:00:00
13014;Berre-l'Étang;2024-12-31 01:00:00
05174;Val-des-Prés;2005-01-01 01:00:00
83112;Saint-Cyr-sur-Mer;2013-01-01 01:00:00
02278;Éparcy;2011-01-01 01:00:00
17300;La Rochelle;2024-12-31 01:00:00
04122;Mirabeau;2016-01-01 01:00:00
05119;Risoul;2015-01-01 01:00:00
01123;Cormoranche-sur-Saône;2008-01-01 01:00:00
83032;Carcès;2017-01-01 01:00:00
84146;Villedieu;2021-12-31 01:00:00
04055;Chaudon-Norante;2010-01-01 01:00:00
06052;Cuébris;2018-01-01 01:00:00
83098;Le Pradet;2020-12-31 01:00:00
84150;Visan;2019-01-01 01:00:00
29022;Camaret-sur-Mer;2020-12-31 01:00:00
05044;Crévoux;2010-01-01 01:00:00
02098;Bonneil;2009-01-01 01:00:00
06155;Vallauris;2016-01-01 01:00:00
06146;Tournefort;2018-01-01 01:00:00
01357;Saint-Germain-de-Joux;2010-01-01 01:00:00
01415;Talissieu;2008-01-01 01:00:00
13108;Tarascon;2013-01-01 01:00:00
04069;Demandolx;2014-01-01 01:00:00
05019;La Beaume;2011-01-01 01:00:00
04197;Sainte-Tulle;2009-01-01 01:00:00
10111;Courteron;2024-12-31 01:00:00
05126;Rosans;1900-01-01 00:09:21
36089;Jeu-les-Bois;2015-01-01 01:00:00
02719;Sinceny;2011-01-01 01:00:00
38100;Le Cheylas;2010-01-01 01:00:00
04218;Thorame-Basse;2021-12-31 01:00:00
83027;La Cadière-d'Azur;2011-01-01 01:00:00
02721;Sissy;2007-01-01 01:00:00
13098;Saint-Mitre-les-Remparts;2023-12-31 01:00:00
84019;Bollène;2019-12-31 01:00:00
02701;Saulchery;2009-01-01 01:00:00
04233;Vaumeilh;2013-01-01 01:00:00
84007;Avignon;2006-12-31 01:00:00
34248;Sainte-Croix-de-Quintillargues;2021-12-31 01:00:00
32160;L'Isle-Jourdain;2003-01-01 01:00:00
83075;Les Mayons;2019-01-01 01:00:00
06095;Peymeinade;2023-12-31 01:00:00
13082;Rognes;2014-01-01 01:00:00
17472;Villedoux;2020-01-01 01:00:00
04070;Digne-les-Bains;2023-12-31 01:00:00
01424;Tramoyes;2009-01-01 01:00:00
02469;Marly-Gomont;2010-01-01 01:00:00
30006;Aimargues;2015-12-31 01:00:00
34014;Assas;2021-12-31 01:00:00
24138;Coulounieix-Chamiers;2012-01-01 01:00:00
21087;Bligny-sur-Ouche;2016-01-01 01:00:00
06134;Séranon;2018-01-01 01:00:00
13111;Vauvenargues;2006-12-31 01:00:00
21657;Varois-et-Chaignot;2017-01-01 01:00:00
05050;Espinasses;2013-01-01 01:00:00
83153;Saint-Mandrier-sur-Mer;2021-12-31 01:00:00
11281;Pexiora;2018-01-01 01:00:00
01133;Cressin-Rochefort;2010-01-01 01:00:00
02671;Saint-Aubin;2010-01-01 01:00:00
21423;Montagny-lès-Beaune;2021-12-31 01:00:00
04130;Montlaux;2009-01-01 01:00:00
01362;Saint-Jean-de-Thurigneux;2008-01-01 01:00:00
31458;Roques;2014-12-31 01:00:00
34102;Fontanès;2021-12-31 01:00:00
14191;Courseulles-sur-Mer;2023-12-31 01:00:00
01275;Neyron;2010-01-01 01:00:00
04214;Tartonne;2010-01-01 01:00:00
01034;Belley;2008-01-01 01:00:00
83131;Solliès-Toucas;2023-12-31 01:00:00
83013;La Bastide;2017-01-01 01:00:00
84098;Roaix;2023-12-31 01:00:00
13049;Lamanon;2007-01-01 01:00:00
04058;Claret;2011-01-01 01:00:00
13053;Mallemort;2018-01-01 01:00:00
04136;La Mure-Argens;2010-01-01 01:00:00
34255;Saint-Gély-du-Fesc;2021-12-31 01:00:00
01231;Manziat;2015-01-01 01:00:00
83061;Fréjus;2023-12-31 01:00:00
02070;Bernot;2011-01-01 01:00:00
30340;Valliguières;2020-12-31 01:00:00
06036;Castillon;2002-01-01 01:00:00
03264;Saint-Yorre;2022-12-31 01:00:00
06143;Touët-sur-Var;2011-12-31 01:00:00
11203;Lézignan-Corbières;2009-01-01 01:00:00
06139;Thiéry;2018-12-31 01:00:00
22181;Plélauff;2016-01-01 01:00:00
84025;Cabrières-d'Avignon;2002-12-31 01:00:00
12021;Le Bas Ségala;2013-01-01 01:00:00
04016;Authon;2013-01-01 01:00:00
13092;Saint-Chamas;2007-01-01 01:00:00
01252;Mogneneins;2008-01-01 01:00:00
02245;Cuffies;2009-01-01 01:00:00
01307;Port;2008-01-01 01:00:00
02160;Chaourse;2011-01-01 01:00:00
01160;Ferney-Voltaire;2008-01-01 01:00:00
07276;Saint-Michel-d'Aurance;2010-01-01 01:00:00
06142;Touët-de-l'Escarène;2018-01-01 01:00:00
04206;Sigonce;2009-01-01 01:00:00
06119;Saint-Dalmas-le-Selvage;1900-01-01 00:09:21
13030;Cuges-les-Pins;2010-01-01 01:00:00
26353;Les Tourrettes;2009-01-01 01:00:00
01284;Ozan;2010-01-01 01:00:00
84024;Cabrières-d'Aigues;
02201;Cœuvres-et-Valsery;2010-01-01 01:00:00
16003;Agris;2010-12-31 01:00:00
02007;Aizelles;2010-01-01 01:00:00
04049;Château-Arnoux-Saint-Auban;2012-01-01 01:00:00
11395;Trassanel;2003-01-01 01:00:00
06017;Bézaudun-les-Alpes;2018-01-01 01:00:00
38179;Gières;2008-01-01 01:00:00
59170;Dechy;2020-12-31 01:00:00
05040;Chorges;2013-01-01 01:00:00
01451;Viriat;2010-01-01 01:00:00
83124;Seillans;2018-01-01 01:00:00
09024;Aston;2013-01-01 01:00:00
31149;Colomiers;2022-12-31 01:00:00
12142;Mayran;2013-12-31 01:00:00
40268;Saint-Laurent-de-Gosse;2024-12-31 01:00:00
84005;Aurel;2018-01-01 01:00:00
05029;Chabottes;2003-01-01 01:00:00
06029;Cannes;2021-12-31 01:00:00
40134;Labouheyre;2019-12-31 01:00:00
04245;Volx;2023-12-31 01:00:00
30270;Saint-Jean-du-Pin;1900-01-01 00:09:21
14715;Trouville-sur-Mer;2020-01-01 01:00:00
06031;Cantaron;2018-01-01 01:00:00
38565;Voreppe;2020-12-31 01:00:00
11099;Conques-sur-Orbiel;2010-01-01 01:00:00
05026;Ceillac;2021-12-31 01:00:00
14333;Honfleur;2016-01-01 01:00:00
04149;Peyruis;2012-01-01 01:00:00
02484;Mézy-Moulins;2009-01-01 01:00:00
02494;Monceau-sur-Oise;2012-01-01 01:00:00
04008;Annot;2023-12-31 01:00:00
30155;Manduel;2023-12-31 01:00:00
04110;Mallemoisson;2018-01-01 01:00:00
31576;Vieillevigne;2016-01-01 01:00:00
02165;Charmes;2006-01-01 01:00:00
02545;La Neuville-Bosmont;2013-01-01 01:00:00
06022;Bouyon;2018-01-01 01:00:00
13087;Rousset;1900-01-01 00:09:21
83041;Claviers;2014-01-01 01:00:00
01255;Montagnieu;2008-01-01 01:00:00
01230;Mantenay-Montlin;2008-01-01 01:00:00
02341;Gercy;2010-01-01 01:00:00
30334;Uzès;2018-12-31 01:00:00
84127;Sérignan-du-Comtat;2016-01-01 01:00:00
06109;La Roquette-sur-Var;1900-01-01 00:09:21
05006;L'Argentière-la-Bessée;2017-12-31 01:00:00
16393;Vars;2015-01-01 01:00:00
06007;Auribeau-sur-Siagne;2010-12-31 01:00:00
13072;Peynier;2019-12-31 01:00:00
21590;Savigny-lès-Beaune;2012-01-01 01:00:00
29239;Roscoff;2016-01-01 01:00:00
21261;Fauverney;2016-12-31 01:00:00
05176;Valserres;2003-01-01 01:00:00
83081;Montauroux;2016-01-01 01:00:00
21540;Saint-Apollinaire;2020-12-31 01:00:00
05167;Sigottier;2001-01-01 01:00:00
05093;Névache;2013-01-01 01:00:00
34185;Notre-Dame-de-Londres;2021-12-31 01:00:00
02555;Nogent-l'Artaud;2010-01-01 01:00:00
06108;La Roquette-sur-Siagne;2020-12-31 01:00:00
83007;Aups;2017-01-01 01:00:00
04112;Manosque;2013-01-01 01:00:00
11069;Carcassonne;2010-01-01 01:00:00
83144;La Valette-du-Var;2021-12-31 01:00:00
05065;Guillestre;2024-12-31 01:00:00
02422;Lesquielles-Saint-Germain;2012-01-01 01:00:00
05164;Savines-le-Lac;2014-01-01 01:00:00
04115;Méailles;2018-01-01 01:00:00
01117;Conzieu;2010-01-01 01:00:00
31555;Toulouse;2022-12-31 01:00:00
01428;Valeins;2008-01-01 01:00:00
30342;Vénéjan;2021-12-31 01:00:00
31582;Villefranche-de-Lauragais;2020-12-31 01:00:00
01246;Mézériat;2007-01-01 01:00:00
13084;La Roque-d'Anthéron;2010-01-01 01:00:00
01127;Courmangoux;2008-01-01 01:00:00
01305;Pont-de-Vaux;2012-01-01 01:00:00
01303;Poncin;2010-01-01 01:00:00
13067;Orgon;2007-01-01 01:00:00
35021;Beaucé;2018-01-01 01:00:00
02575;Origny-Sainte-Benoite;2007-01-01 01:00:00
06015;Berre-les-Alpes;2018-01-01 01:00:00
06091;Peille;2018-01-01 01:00:00
83073;Le Luc;2012-01-01 01:00:00
06112;Le Rouret;2020-12-31 01:00:00
06098;Puget-Rostang;2018-01-01 01:00:00
04204;Senez;2010-01-01 01:00:00
02473;Mayot;2009-01-01 01:00:00
30186;Nages-et-Solorgues;2024-12-31 01:00:00
04236;Vergons;2018-01-01 01:00:00
06130;Saint-Vallier-de-Thiey;2018-01-01 01:00:00
04068;Dauphin;2020-12-31 01:00:00
07325;Ucel;2012-01-01 01:00:00
37114;La Guerche;2013-01-01 01:00:00
83108;La Roquebrussanne;2021-12-31 01:00:00
06115;Saint-Antonin;1900-01-01 00:09:21
14522;Prêtreville;2023-12-31 01:00:00
01071;Cessy;2010-01-01 01:00:00
02326;Fontenoy;2011-01-01 01:00:00
40018;Audon;2012-12-31 01:00:00
13042;Gémenos;2014-12-31 01:00:00
13119;Carnoux-en-Provence;2009-01-01 01:00:00
36044;Châteauroux;2024-12-31 01:00:00
79355;Vouillé;2024-12-31 01:00:00
89005;Ancy-le-Franc;2021-12-31 01:00:00
38378;Saint-Clair-du-Rhône;2022-12-31 01:00:00
30173;Mons;2019-12-31 01:00:00
83127;Signes;2013-01-01 01:00:00
02791;Veslud;2011-01-01 01:00:00
13056;Martigues;2022-12-31 01:00:00
04124;Montagnac-Montpezat;2019-12-31 01:00:00
84097;Richerenches;
02601;Pignicourt;2013-01-01 01:00:00
06107;La Roque-en-Provence;2018-01-01 01:00:00
01039;Béon;2010-01-01 01:00:00
83042;Cogolin;2017-01-01 01:00:00
06003;Andon;2018-01-01 01:00:00
06068;Gourdon;2018-01-01 01:00:00
14068;Biéville-Beuville;2023-12-31 01:00:00
04094;Gréoux-les-Bains;2019-01-01 01:00:00
04181;Saint-Jeannet;1900-01-01 00:09:21
83052;Esparron;2013-01-01 01:00:00
31196;Francon;2015-01-01 01:00:00
13103;Salon-de-Provence;2018-12-31 01:00:00
02738;Tergnier;2011-01-01 01:00:00
04106;Lurs;2009-01-01 01:00:00
12162;Moyrazès;2013-01-01 01:00:00
13105;Sénas;2015-01-01 01:00:00
34060;Causse-de-la-Selle;2021-12-31 01:00:00
11222;Mas-Cabardès;2010-01-01 01:00:00
84065;Lauris;2020-12-31 01:00:00
14098;Thue et Mue;2023-12-31 01:00:00
14306;Gonneville-en-Auge;2023-12-31 01:00:00
02381;Hirson;2013-01-01 01:00:00
05109;Puy-Saint-Pierre;2013-01-01 01:00:00
06008;Auvare;2018-01-01 01:00:00
34152;Mas-de-Londres;2021-12-31 01:00:00
33182;Gauriac;2023-12-31 01:00:00
01243;Messimy-sur-Saône;2008-01-01 01:00:00
83043;Collobrières;2019-01-01 01:00:00
01032;Béligneux;2010-01-01 01:00:00
31471;Saint-Béat-Lez;2015-12-31 01:00:00
25448;Pelousey;2020-01-01 01:00:00
06154;Valderoure;2018-01-01 01:00:00
21333;Labruyère;2015-01-01 01:00:00
83149;Villecroze;2019-01-01 01:00:00
01118;Corbonod;2010-01-01 01:00:00
38071;Champ-sur-Drac;2022-12-31 01:00:00
13032;Éguilles;2023-12-31 01:00:00
13113;Venelles;2021-12-31 01:00:00
05148;Saint-Laurent-du-Cros;1900-01-01 00:09:21
04102;Le Lauzet-Ubaye;2022-12-31 01:00:00
13075;Plan-de-Cuques;2006-01-01 01:00:00
06117;Saint-Blaise;2013-01-01 01:00:00
02011;Ambleny;2010-01-01 01:00:00
02040;Autreppes;2011-01-01 01:00:00
06078;Malaussène;2018-01-01 01:00:00
13051;Lançon-Provence;2007-01-01 01:00:00
02480;Mesbrecourt-Richecourt;2013-01-01 01:00:00
03082;Commentry;2015-12-31 01:00:00
04172;Roumoules;2020-12-31 01:00:00
05079;Le Monêtier-les-Bains;2015-01-01 01:00:00
83107;Roquebrune-sur-Argens;
04001;Aiglun;2024-12-31 01:00:00
04173;Saint-André-les-Alpes;2010-01-01 01:00:00
01354;Saint-Genis-Pouilly;2015-01-01 01:00:00
04135;Moustiers-Sainte-Marie;2024-12-31 01:00:00
04004;Allemagne-en-Provence;2019-12-31 01:00:00
37049;Chambourg-sur-Indre;2020-01-01 01:00:00
16187;Linars;2006-01-01 01:00:00
02321;Fontaine-lès-Vervins;2011-01-01 01:00:00
14167;Colombelles;2024-12-31 01:00:00
11215;Malves-en-Minervois;2022-12-31 01:00:00
83063;La Garde-Freinet;2017-01-01 01:00:00
76366;Le Houlme;2024-12-31 01:00:00
05045;Crots;1900-01-01 00:09:21
01450;Villieu-Loyes-Mollon;2013-12-31 01:00:00
14162;Clécy;2012-01-01 01:00:00
01457;Vonnas;2007-01-01 01:00:00
01429;Vandeins;2010-01-01 01:00:00
35312;Saint-Senoux;2020-01-01 01:00:00
27528;Le Vaudreuil;2023-12-31 01:00:00
03126;Hauterive;1998-01-01 01:00:00
05084;Montgardin;2002-01-01 01:00:00
12045;Camboulazet;2013-01-01 01:00:00
03060;Charmeil;2021-12-31 01:00:00
02648;Ribemont;2009-01-01 01:00:00
06010;Le Bar-sur-Loup;2021-12-31 01:00:00
13109;Le Tholonet;2024-12-31 01:00:00
31389;Montrabé;2022-12-31 01:00:00
04013;Aubignosc;2008-01-01 01:00:00
07010;Annonay;2019-01-01 01:00:00
83091;Pierrefeu-du-Var;2019-01-01 01:00:00
06072;Ilonse;2019-01-01 01:00:00
05139;Dévoluy;2021-12-31 01:00:00
13035;Eyguières;2013-01-01 01:00:00
03185;Montluçon;2019-01-01 01:00:00
24396;Saint-Cyprien;2013-01-01 01:00:00
13100;Saint-Rémy-de-Provence;2006-01-01 01:00:00
83022;Brenon;2017-01-01 01:00:00
04086;Faucon-de-Barcelonnette;2023-12-31 01:00:00
02033;Aubigny-en-Laonnois;2010-01-01 01:00:00
34198;Pérols;2024-12-31 01:00:00
02260;Danizy;2011-01-01 01:00:00
83020;Le Bourguet;2016-01-01 01:00:00
01426;Val-Revermont;2019-12-31 01:00:00
02276;Englancourt;2011-01-01 01:00:00
02730;Soupir;2011-01-01 01:00:00
83089;Ollières;2021-12-31 01:00:00
84119;Saint-Saturnin-lès-Avignon;2005-12-31 01:00:00
06156;Venanson;2020-12-31 01:00:00
34066;Cazevieille;2021-12-31 01:00:00
83083;Montfort-sur-Argens;2014-01-01 01:00:00
02783;Grand-Verly;2011-01-01 01:00:00
26357;Tulette;2022-12-31 01:00:00
29039;Concarneau;2019-01-01 01:00:00
40266;Saint-Julien-en-Born;2021-12-31 01:00:00
12299;Villefranche-de-Panat;2019-01-01 01:00:00
64122;Biarritz;2023-12-31 01:00:00
03254;Saint-Pourçain-sur-Sioule;2013-12-31 01:00:00
12068;Colombiès;2013-01-01 01:00:00
06089;Opio;2016-01-01 01:00:00
11401;Tuchan;2019-12-31 01:00:00
01350;Saint-Étienne-du-Bois;2008-01-01 01:00:00
04099;Lambruisse;2017-12-31 01:00:00
06116;Saint-Auban;2018-01-01 01:00:00
02742;Thiernu;2011-01-01 01:00:00
04005;Allons;2010-01-01 01:00:00
04194;Saint-Pierre;2011-01-01 01:00:00
88267;Lerrain;2023-12-31 01:00:00
04096;Jausiers;2014-12-31 01:00:00
08363;Revin;2009-01-01 01:00:00
83076;Mazaugues;2012-01-01 01:00:00
31454;Rieumes;2015-01-01 01:00:00
03114;La Ferté-Hauterive;2011-12-31 01:00:00
05078;Monêtier-Allemont;2016-01-01 01:00:00
30268;Saint-Jean-de-Valériscle;2023-12-31 01:00:00
38450;Saint-Quentin-sur-Isère;2020-01-01 01:00:00
13004;Arles;2022-12-31 01:00:00
16093;Chazelles;2022-12-31 01:00:00
86290;La Villedieu-du-Clain;2024-12-31 01:00:00
83056;Figanières;2012-01-01 01:00:00
83034;Carqueiranne;2017-01-01 01:00:00
84055;Jonquerettes;2007-12-31 01:00:00
05177;Vars;2011-01-01 01:00:00
02179;Chéry-Chartreuve;2007-01-01 01:00:00
04023;Bayons;2024-12-31 01:00:00
14625;Saint-Martin-de-la-Lieue;2023-12-31 01:00:00
84088;Pernes-les-Fontaines;2023-12-31 01:00:00
12200;Rivière-sur-Tarn;2020-01-01 01:00:00
06051;La Croix-sur-Roudoule;2018-01-01 01:00:00
04079;L'Escale;2012-01-01 01:00:00
05017;La Bâtie-Neuve;2012-01-01 01:00:00
07240;Saint-Georges-les-Bains;2013-01-01 01:00:00
31118;Castelnau-d'Estrétefonds;2015-01-01 01:00:00
01038;Bény;2010-01-01 01:00:00
14166;Colleville-Montgomery;2023-12-31 01:00:00
13086;Roquevaire;2021-12-31 01:00:00
84137;Vaison-la-Romaine;2018-01-01 01:00:00
06103;Roquebillière;2011-01-01 01:00:00
13017;Boulbon;2007-12-31 01:00:00
04034;La Brillanne;2022-12-31 01:00:00
02656;Roucy;2012-01-01 01:00:00
06160;Villeneuve-d'Entraunes;1900-01-01 00:09:21
14327;Hérouville-Saint-Clair;2019-01-01 01:00:00
06025;Le Broc;2020-01-01 01:00:00
01374;Saint-Martin-du-Mont;2009-01-01 01:00:00
06034;Castagniers;2012-01-01 01:00:00
01202;Lagnieu;2010-01-01 01:00:00
01095;Nivigne et Suran;2010-01-01 01:00:00
06120;Saint-Étienne-de-Tinée;2008-01-01 01:00:00
12024;Belcastel;2013-01-01 01:00:00
01272;Neuville-les-Dames;2010-01-01 01:00:00
11418;Villasavary;2024-12-31 01:00:00
12205;La Rouquette;2013-01-01 01:00:00
07053;Chandolas;2020-01-01 01:00:00
30239;Sainte-Cécile-d'Andorge;2023-12-31 01:00:00
83116;Saint-Maximin-la-Sainte-Baume;2019-12-31 01:00:00
10083;Chappes;2022-12-31 01:00:00
06145;Tourette-du-Château;1900-01-01 00:09:21
02704;Selens;2011-01-01 01:00:00
83014;Baudinard-sur-Verdon;2015-01-01 01:00:00
83039;Châteauvert;2017-01-01 01:00:00
12136;Maleville;2013-01-01 01:00:00
14515;Port-en-Bessin-Huppain;2019-01-01 01:00:00
01323;Reyssouze;2010-01-01 01:00:00
01379;Saint-Maurice-de-Rémens;2009-01-01 01:00:00
07186;Privas;2012-01-01 01:00:00
12102;Flavin;2013-01-01 01:00:00
12056;Baraqueville;2013-01-01 01:00:00
06099;Puget-Théniers;2017-01-01 01:00:00
83109;La Roque-Esclapon;2017-01-01 01:00:00
13001;Aix-en-Provence;2024-12-31 01:00:00
49298;Saint-Léger-de-Linières;2021-12-31 01:00:00
83088;Néoules;2012-01-01 01:00:00
84138;Valréas;2018-01-01 01:00:00
10100;Clérey;2022-12-31 01:00:00
38317;Le Pont-de-Claix;2024-12-31 01:00:00
13102;Saint-Victoret;2011-12-31 01:00:00
01268;Murs-et-Gélignieux;2010-01-01 01:00:00
83050;Draguignan;2022-12-31 01:00:00
30137;Lamelouze;2023-12-31 01:00:00
31031;Ausson;2014-01-01 01:00:00
34276;Saint-Mathieu-de-Tréviers;2021-12-31 01:00:00
04220;Les Thuiles;2022-12-31 01:00:00
01290;Pérouges;2008-01-01 01:00:00
