cod_commune;lib_commune;dat_transmission_tim
79249;Saint-Gelais;2016-02-01 01:00:00
53220;Saint-Georges-le-Fléchard;2024-09-30 02:00:00
53097;Évron;2024-09-30 02:00:00
53013;Averton;2024-09-30 02:00:00
53076;Cossé-en-Champagne;2024-09-30 02:00:00
53116;Le Horps;2024-09-30 02:00:00
53186;Quelaines-Saint-Gault;2024-09-30 02:00:00
53267;Vaiges;2024-09-30 02:00:00
53008;Aron;2024-09-30 02:00:00
53261;Soucé;2024-09-30 02:00:00
53276;Voutré;2024-09-30 02:00:00
53075;Cosmes;2024-09-30 02:00:00
53073;Congrier;2024-09-30 02:00:00
53225;Saint-Germain-le-Guillaume;2024-09-30 02:00:00
53028;Belgeard;2024-09-30 02:00:00
53238;Saint-Mars-sur-la-Futaie;2024-09-30 02:00:00
53262;Soulgé-sur-Ouette;2024-09-30 02:00:00
53265;Torcé-Viviers-en-Charnie;2024-09-30 02:00:00
53130;Laval;2024-09-30 02:00:00
53175;Parné-sur-Roc;2024-09-30 02:00:00
53212;Saint-Denis-du-Maine;2024-09-30 02:00:00
53132;Levaré;2024-09-30 02:00:00
53018;Ballots;2024-09-30 02:00:00
53001;Ahuillé;2024-09-30 02:00:00
53059;La Chapelle-Rainsouin;2024-09-30 02:00:00
53107;Gorron;2024-09-30 02:00:00
53257;Saulges;2024-09-30 02:00:00
53049;Châlons-du-Maine;2024-09-30 02:00:00
53185;Pré-en-Pail-Saint-Samson;2024-09-30 02:00:00
53169;Olivet;2024-09-30 02:00:00
53082;Courbeveille;2024-09-30 02:00:00
53200;Saint-Baudelle;2024-09-30 02:00:00
53152;Meslay-du-Maine;2024-09-30 02:00:00
53269;Vautorte;2024-09-30 02:00:00
53042;Brecé;2024-09-30 02:00:00
53012;Athée;2024-09-30 02:00:00
53236;Saint-Mars-du-Désert;2024-09-30 02:00:00
53111;La Haie-Traversaine;2024-09-30 02:00:00
53218;Sainte-Gemmes-le-Robert;2024-09-30 02:00:00
53101;Fromentières;2024-09-30 02:00:00
53192;La Rouaudière;2024-09-30 02:00:00
48036;Cassagnas;2018-03-12 01:00:00
88186;Frenelle-la-Petite;2018-07-16 02:00:00
44064;Gorges;2018-05-22 02:00:00
44037;Château-Thébaud;2018-05-22 02:00:00
48171;Saint-Martin-de-Lansuscle;2018-03-12 01:00:00
88110;Clézentaine;2018-04-11 02:00:00
44175;Saint-Lyphard;2018-06-12 02:00:00
48001;Albaret-le-Comtal;2018-03-12 01:00:00
48074;Hures-la-Parade;2018-03-12 01:00:00
48075;Ispagnac;2018-03-12 01:00:00
48104;Nasbinals;2018-03-12 01:00:00
48115;Le Pompidou;2018-03-12 01:00:00
44049;Le Croisic;2018-06-12 02:00:00
48175;Saint-Pierre-de-Nogaret;2018-03-12 01:00:00
48110;Paulhac-en-Margeride;2018-03-12 01:00:00
48165;Saint-Laurent-de-Muret;2018-03-12 01:00:00
44174;Saint-Lumine-de-Coutais;2018-05-22 02:00:00
44016;La Boissière-du-Doré;2018-04-27 02:00:00
48031;Brion;2018-03-12 01:00:00
44108;Mouzillon;2018-04-27 02:00:00
48105;Naussac-Fontanes;2018-03-12 01:00:00
44061;Frossay;2018-05-18 02:00:00
88193;Gemaingoutte;2018-04-11 02:00:00
48083;Les Laubies;2018-03-12 01:00:00
88028;La Baffe;2018-06-19 02:00:00
44005;Chaumes-en-Retz;2018-06-04 02:00:00
48025;Les Bessons;2018-03-12 01:00:00
48185;Les Salelles;2018-03-12 01:00:00
79342;Vernoux-en-Gâtine;2018-03-19 01:00:00
44211;La Turballe;2018-06-12 02:00:00
48046;Chaulhac;2018-03-12 01:00:00
48044;Chauchailles;2018-03-12 01:00:00
48161;Saint-Juéry;2018-03-12 01:00:00
48167;Saint-Laurent-de-Veyrès;2018-03-12 01:00:00
44192;Saint-Viaud;2018-05-18 02:00:00
48030;Brenoux;2018-03-12 01:00:00
48029;Le Born;2018-03-12 01:00:00
44006;Assérac;2018-06-12 02:00:00
48170;Saint-Martin-de-Boubaux;2018-03-12 01:00:00
48106;Noalhac;2018-03-12 01:00:00
44022;Boussay;2018-05-22 02:00:00
44100;Monnières;2018-05-22 02:00:00
48158;Saint-Hilaire-de-Lavit;2018-03-12 01:00:00
79332;Trayes;2018-03-19 01:00:00
48188;Serverette;2018-03-12 01:00:00
88059;Biffontaine;2018-06-19 02:00:00
44106;Les Moutiers-en-Retz;2018-06-04 02:00:00
79183;Montravers;2018-03-19 01:00:00
88157;Dounoux;2018-07-30 02:00:00
48094;Massegros Causses Gorges;2018-03-12 01:00:00
88185;Frenelle-la-Grande;2018-07-16 02:00:00
48089;Le Malzieu-Forain;2018-03-12 01:00:00
48160;Saint-Jean-la-Fouillouse;2018-03-12 01:00:00
88130;Destord;2018-06-26 02:00:00
48156;Saint-Germain-du-Teil;2018-03-12 01:00:00
48182;Saint-Sauveur-de-Ginestoux;2018-03-12 01:00:00
44165;Saint-Hilaire-de-Clisson;2018-05-22 02:00:00
44157;Saint-Étienne-de-Mer-Morte;2018-05-28 02:00:00
44043;Clisson;2018-05-22 02:00:00
88264;Légéville-et-Bonfays;2018-05-14 02:00:00
44116;Paimbœuf;2018-05-18 02:00:00
44070;La Haie-Fouassière;2018-05-22 02:00:00
88300;Ménil-de-Senones;2018-06-28 02:00:00
44156;Corcoué-sur-Logne;2018-05-28 02:00:00
88119;Crainvilliers;2018-05-07 02:00:00
88156;Doncières;2018-05-15 02:00:00
44178;Saint-Mars-de-Coutais;2018-05-28 02:00:00
48147;Saint-Étienne-du-Valdonnez;2018-03-12 01:00:00
44045;Cordemais;2018-04-27 02:00:00
48148;Saint-Étienne-Vallée-Française;2018-03-12 01:00:00
44055;La Baule-Escoublac;2018-06-12 02:00:00
44187;Saint-Père-en-Retz;2018-05-18 02:00:00
44081;Legé;2018-05-28 02:00:00
48088;La Malène;2018-03-12 01:00:00
79123;La Forêt-sur-Sèvre;2018-03-19 01:00:00
48194;Vialas;2018-03-12 01:00:00
44145;Rouans;2018-06-04 02:00:00
88178;Les Forges;2018-08-02 02:00:00
44080;Lavau-sur-Loire;2018-04-27 02:00:00
48053;Cubières;2018-03-12 01:00:00
44083;La Limouzinière;2018-05-22 02:00:00
48064;Fournels;2018-03-12 01:00:00
48131;Le Rozier;2018-03-12 01:00:00
48168;Saint-Léger-de-Peyre;2018-03-12 01:00:00
44203;Le Temple-de-Bretagne;2018-04-27 02:00:00
44071;Haute-Goulaine;2018-05-22 02:00:00
48067;Gabriac;2018-03-12 01:00:00
44223;Geneston;2018-05-22 02:00:00
44089;Malville;2018-04-27 02:00:00
48121;Prunières;2018-03-12 01:00:00
48043;Châteauneuf-de-Randon;2018-03-12 01:00:00
88203;Girecourt-sur-Durbion;2018-08-01 02:00:00
48055;Cultures;2018-03-12 01:00:00
48144;Sainte-Croix-Vallée-Française;2018-03-12 01:00:00
44125;Piriac-sur-Mer;2018-06-12 02:00:00
48099;Bourgs sur Colagne;2018-03-12 01:00:00
48128;Rimeize;2018-03-12 01:00:00
88108;Le Clerjus;2018-07-04 02:00:00
48054;Cubiérettes;2018-03-12 01:00:00
44032;La Chapelle-Heulin;2018-04-27 02:00:00
48135;Saint-André-Capcèze;2018-03-12 01:00:00
48077;Julianges;2018-03-12 01:00:00
48095;Mende;2018-03-12 01:00:00
48026;Blavignac;2018-03-12 01:00:00
48136;Saint-André-de-Lancize;2018-03-12 01:00:00
48103;Montrodat;2018-03-12 01:00:00
48007;Arzenc-d'Apcher;2018-03-12 01:00:00
48042;Chastel-Nouvel;2018-03-12 01:00:00
88167;Faucompierre;2018-07-30 02:00:00
79147;Largeasse;2018-03-19 01:00:00
79190;Neuvy-Bouin;2018-03-19 01:00:00
48107;Palhers;2018-03-12 01:00:00
79236;Saint-André-sur-Sèvre;2018-03-19 01:00:00
44126;La Plaine-sur-Mer;2018-06-04 02:00:00
48132;Saint-Alban-sur-Limagnole;2018-03-12 01:00:00
48150;Saint-Flour-de-Mercoire;2018-03-12 01:00:00
48097;Moissac-Vallée-Française;2018-03-12 01:00:00
48152;Ventalon en Cévennes;2018-03-12 01:00:00
48081;Lanuéjols;2018-03-12 01:00:00
44090;La Marne;2018-05-28 02:00:00
44025;Campbon;2018-04-27 02:00:00
88351;Plombières-les-Bains;2018-04-06 02:00:00
48140;Saint-Chély-d'Apcher;2018-03-12 01:00:00
44046;Corsept;2018-05-18 02:00:00
88306;Le Mont;2018-04-11 02:00:00
88437;Saint-Vallier;2018-04-18 02:00:00
48045;Chaudeyrac;2018-03-12 01:00:00
44135;Le Pouliguen;2018-06-12 02:00:00
88026;Aydoilles;2018-06-19 02:00:00
44155;Saint-Colomban;2018-05-22 02:00:00
48082;Laubert;2018-03-12 01:00:00
88174;Fomerey;2018-08-03 02:00:00
88109;Cleurie;2018-07-10 02:00:00
88180;Frain;2018-05-15 02:00:00
48169;Saint-Léger-du-Malzieu;2018-03-12 01:00:00
88076;Brouvelieures;2018-06-26 02:00:00
88520;Les Voivres;2018-04-18 02:00:00
48116;Pont de Montvert - Sud Mont Lozère;2018-03-12 01:00:00
48092;Marvejols;2018-03-12 01:00:00
44141;La Remaudière;2018-04-27 02:00:00
48020;Bassurels;2018-03-12 01:00:00
48181;Saint-Saturnin;2018-03-12 01:00:00
48137;Saint-Bauzile;2018-03-12 01:00:00
88314;Morizécourt;2018-05-22 02:00:00
48190;Termes;2018-03-12 01:00:00
88146;Domjulien;2018-06-19 02:00:00
44188;Saint-Philbert-de-Grand-Lieu;2018-05-22 02:00:00
44220;Vue;2018-06-04 02:00:00
48063;Fontans;2018-03-12 01:00:00
88159;Entre-deux-Eaux;2018-07-30 02:00:00
48051;Le Collet-de-Dèze;2018-03-12 01:00:00
48166;Cans et Cévennes;2018-03-12 01:00:00
48069;Gatuzières;2018-03-12 01:00:00
44159;Saint-Fiacre-sur-Maine;2018-05-22 02:00:00
44169;Saint-Julien-de-Concelles;2018-04-27 02:00:00
48039;Chanac;2018-03-12 01:00:00
44029;Divatte-sur-Loire;2018-04-27 02:00:00
48191;La Tieule;2018-03-12 01:00:00
88263;Laveline-du-Houx;2018-08-02 02:00:00
48129;Rocles;2018-03-12 01:00:00
88318;Moyemont;2018-07-04 02:00:00
48111;Pelouse;2018-03-12 01:00:00
88307;Mont-lès-Lamarche;2018-06-28 02:00:00
88501;Le Vermont;2018-04-18 02:00:00
44087;Machecoul-Saint-Même;2018-05-28 02:00:00
44069;Guérande;2018-06-12 02:00:00
79235;Saint-Amand-sur-Sèvre;2018-03-19 01:00:00
48028;Les Bondons;2018-03-12 01:00:00
48005;Antrenas;2018-03-12 01:00:00
48032;Le Buisson;2018-03-12 01:00:00
48153;Saint-Gal;2018-03-12 01:00:00
48012;Les Monts-Verts;2018-03-12 01:00:00
48174;Saint-Paul-le-Froid;2018-03-12 01:00:00
88064;Bois-de-Champ;2018-06-19 02:00:00
44195;Savenay;2018-04-27 02:00:00
48013;Badaroux;2018-03-12 01:00:00
48146;Gorges du Tarn Causses;2018-03-12 01:00:00
48010;Auroux;2018-03-12 01:00:00
48192;Trélans;2018-03-12 01:00:00
88120;La Croix-aux-Mines;2018-07-10 02:00:00
44063;Gétigné;2018-05-22 02:00:00
48021;La Bastide-Puylaurent;2018-03-12 01:00:00
44072;Herbignac;2018-06-12 02:00:00
48065;Fraissinet-de-Fourques;2018-03-12 01:00:00
88139;Dombasle-en-Xaintois;2018-06-19 02:00:00
48037;Chadenet;2018-03-12 01:00:00
44012;La Bernerie-en-Retz;2018-06-04 02:00:00
88455;Serécourt;2018-05-30 02:00:00
88168;Fauconcourt;2018-05-17 02:00:00
88175;Fontenay;2018-07-30 02:00:00
48048;Cheylard-l'Évêque;2018-03-12 01:00:00
48041;Chastanier;2018-03-12 01:00:00
48187;Les Salces;2018-03-12 01:00:00
48193;Vebron;2018-03-12 01:00:00
44139;Quilly;2018-04-27 02:00:00
88103;Circourt;2018-05-07 02:00:00
44212;Vallet;2018-04-27 02:00:00
48009;Peyre en Aubrac;2018-03-12 01:00:00
48177;Saint-Pierre-le-Vieux;2018-03-12 01:00:00
48070;Grandrieu;2018-03-12 01:00:00
88121;Damas-aux-Bois;2018-05-17 02:00:00
48198;Villefort;2018-03-12 01:00:00
48017;Banassac-Canilhac;2018-03-12 01:00:00
44079;Le Landreau;2018-04-27 02:00:00
88133;Dignonville;2018-07-30 02:00:00
88144;Domèvre-sous-Montfort;2018-07-30 02:00:00
48080;Langogne;2018-03-12 01:00:00
48108;La Panouse;2018-03-12 01:00:00
48126;Lachamp-Ribennes;2018-03-12 01:00:00
88521;Vomécourt;2018-04-18 02:00:00
48091;Marchastel;2018-03-12 01:00:00
88014;Arrentès-de-Corcieux;2018-07-30 02:00:00
48079;Lajo;2018-03-12 01:00:00
88419;Saint-Jean-d'Ormont;2018-04-18 02:00:00
48124;Recoules-de-Fumas;2018-03-12 01:00:00
88197;Gerbamont;2018-08-03 02:00:00
48151;Saint-Frézal-d'Albuges;2018-03-12 01:00:00
79179;Moncoutant-sur-Sèvre;2018-03-19 01:00:00
88097;Chauffecourt;2018-04-06 02:00:00
44039;Cheix-en-Retz;2018-06-04 02:00:00
48085;Laval-du-Tarn;2018-03-12 01:00:00
48157;Sainte-Hélène;2018-03-12 01:00:00
44140;La Regrippière;2018-04-27 02:00:00
48059;La Fage-Saint-Julien;2018-03-12 01:00:00
48073;Les Hermaux;2018-03-12 01:00:00
48173;Saint-Michel-de-Dèze;2018-03-12 01:00:00
44182;Saint-Michel-Chef-Chef;2018-06-04 02:00:00
48068;Gabrias;2018-03-12 01:00:00
88269;Liézey;2018-07-30 02:00:00
48178;Saint-Privat-de-Vallongue;2018-03-12 01:00:00
88493;Varmonzey;2018-06-29 02:00:00
88182;Frapelle;2018-06-28 02:00:00
48163;Saint-Julien-des-Points;2018-03-12 01:00:00
48176;Saint-Pierre-des-Tripiers;2018-03-12 01:00:00
44186;Sainte-Pazanne;2018-06-04 02:00:00
44154;Saint-Brevin-les-Pins;2018-05-18 02:00:00
48149;Sainte-Eulalie;2018-03-12 01:00:00
48141;Mas-Saint-Chély;2018-03-12 01:00:00
48038;Bel-Air-Val-d'Ance;2018-03-12 01:00:00
48138;Saint-Bonnet-de-Chirac;2018-03-12 01:00:00
88436;Saint-Stail;2018-04-18 02:00:00
48098;Molezon;2018-03-12 01:00:00
44084;Le Loroux-Bottereau;2018-04-27 02:00:00
48096;Meyrueis;2018-03-12 01:00:00
48004;Altier;2018-03-12 01:00:00
44133;Port-Saint-Père;2018-06-04 02:00:00
44097;Mesquer;2018-06-12 02:00:00
48117;Pourcharesses;2018-03-12 01:00:00
44021;Villeneuve-en-Retz;2018-05-28 02:00:00
44033;La Chapelle-Launay;2018-04-27 02:00:00
88476;Totainville;2018-07-16 02:00:00
44173;Saint-Lumine-de-Clisson;2018-05-22 02:00:00
48034;La Canourgue;2018-03-12 01:00:00
44130;Pont-Saint-Martin;2018-05-22 02:00:00
44102;Montbert;2018-05-22 02:00:00
48015;Pied-de-Borne;2018-03-12 01:00:00
44119;Paulx;2018-05-28 02:00:00
88494;Vaubexy;2018-05-22 02:00:00
48058;La Fage-Montivernoux;2018-03-12 01:00:00
88279;Madecourt;2018-05-30 02:00:00
88450;Senaide;2018-04-18 02:00:00
44164;Saint-Hilaire-de-Chaléons;2018-06-04 02:00:00
48139;Saint Bonnet-Laval;2018-03-12 01:00:00
79079;Mauléon;2018-03-19 01:00:00
44038;Chauvé;2018-06-04 02:00:00
44010;Batz-sur-Mer;2018-06-12 02:00:00
88127;Deinvillers;2018-06-19 02:00:00
48061;Florac Trois Rivières;2018-03-12 01:00:00
44216;Vieillevigne;2018-05-22 02:00:00
88068;La Bourgonce;2018-07-10 02:00:00
48127;Monts-de-Randon;2018-03-12 01:00:00
44158;Saint-Étienne-de-Montluc;2018-04-27 02:00:00
44206;Touvois;2018-05-28 02:00:00
48018;Barjac;2018-03-12 01:00:00
88456;Serocourt;2018-07-04 02:00:00
44041;La Chevrolière;2018-05-22 02:00:00
48086;Luc;2018-03-12 01:00:00
48145;Saint-Denis-en-Margeride;2018-03-12 01:00:00
48016;Balsièges;2018-03-12 01:00:00
48003;Allenc;2018-03-12 01:00:00
79062;Cerizay;2018-03-19 01:00:00
88166;Évaux-et-Ménil;2018-07-30 02:00:00
79001;L'Absie;2018-03-19 01:00:00
88089;La Chapelle-devant-Bruyères;2018-06-19 02:00:00
48155;Saint-Germain-de-Calberte;2018-03-12 01:00:00
88509;Villoncourt;2018-08-01 02:00:00
44127;La Planche;2018-05-22 02:00:00
44183;Saint-Molf;2018-06-12 02:00:00
79207;La Petite-Boissière;2018-03-19 01:00:00
48027;Mont Lozère et Goulet;2018-03-12 01:00:00
48119;Prévenchères;2018-03-12 01:00:00
44117;Le Pallet;2018-04-27 02:00:00
48123;Recoules-d'Aubrac;2018-03-12 01:00:00
44137;Prinquiau;2018-04-27 02:00:00
48019;Barre-des-Cévennes;2018-03-12 01:00:00
44014;Le Bignon;2018-05-22 02:00:00
48112;Pierrefiche;2018-03-12 01:00:00
88169;Fays;2018-07-30 02:00:00
44002;Aigrefeuille-sur-Maine;2018-05-22 02:00:00
44131;Pornic;2018-06-04 02:00:00
48090;Le Malzieu-Ville;2018-03-12 01:00:00
44136;Préfailles;2018-06-04 02:00:00
48002;Albaret-Sainte-Marie;2018-03-12 01:00:00
88100;Chef-Haut;2018-04-11 02:00:00
48071;Grandvals;2018-03-12 01:00:00
48056;Esclanèdes;2018-03-12 01:00:00
88047;Begnécourt;2018-03-29 02:00:00
44088;Maisdon-sur-Sèvre;2018-05-22 02:00:00
44142;Remouillé;2018-05-22 02:00:00
48008;Arzenc-de-Randon;2018-03-12 01:00:00
44019;Bouée;2018-04-27 02:00:00
88092;Charmois-l'Orgueilleux;2018-04-03 02:00:00
48072;Grèzes;2018-03-12 01:00:00
48100;Montbel;2018-03-12 01:00:00
48130;Rousses;2018-03-12 01:00:00
48087;Prinsuéjols-Malbouzon;2018-03-12 01:00:00
48179;Saint-Privat-du-Fau;2018-03-12 01:00:00
88164;Estrennes;2018-05-15 02:00:00
48050;Bédouès-Cocurès;2018-03-12 01:00:00
53010;Assé-le-Bérenger;2024-09-30 02:00:00
53030;Le Bignon-du-Maine;2024-09-30 02:00:00
53142;Madré;2024-09-30 02:00:00
53140;Louverné;2024-09-30 02:00:00
53124;Prée-d'Anjou;2024-09-30 02:00:00
53127;Lassay-les-Châteaux;2024-09-30 02:00:00
53211;Saint-Denis-de-Gastines;2024-09-30 02:00:00
53126;Larchamp;2024-09-30 02:00:00
53104;Gennes-Longuefuye;2024-09-30 02:00:00
53246;Saint-Pierre-des-Nids;2024-09-30 02:00:00
53165;Niafles;2024-09-30 02:00:00
53069;Chevaigné-du-Maine;2024-09-30 02:00:00
53009;Arquenay;2024-09-30 02:00:00
53040;Bourgon;2024-09-30 02:00:00
53122;Jublains;2024-09-30 02:00:00
53195;Sacé;2024-09-30 02:00:00
53213;Saint-Ellier-du-Maine;2024-09-30 02:00:00
53234;Saint-Loup-du-Gast;2024-09-30 02:00:00
53086;La Croixille;2024-09-30 02:00:00
53083;Courcité;2024-09-30 02:00:00
53189;Rennes-en-Grenouilles;2024-09-30 02:00:00
53147;Mayenne;2024-09-30 02:00:00
88413;Saint-Dié-des-Vosges;2025-03-18 01:00:00
53184;Préaux;2024-09-30 02:00:00
53260;Simplé;2024-09-30 02:00:00
53079;Couesmes-Vaucé;2024-09-30 02:00:00
53151;Méral;2024-09-30 02:00:00
53193;Ruillé-Froid-Fonds;2024-09-30 02:00:00
53253;Saint-Saturnin-du-Limet;2024-09-30 02:00:00
53145;Marigné-Peuton;2024-09-30 02:00:00
53099;Forcé;2024-09-30 02:00:00
53131;Lesbois;2024-09-30 02:00:00
53021;La Bazoge-Montpinçon;2024-09-30 02:00:00
53067;Chémeré-le-Roi;2024-09-30 02:00:00
53155;Montenay;2024-09-30 02:00:00
53160;Montreuil-Poulay;2024-09-30 02:00:00
53058;La Chapelle-Craonnaise;2024-09-30 02:00:00
53113;Hambers;2024-09-30 02:00:00
53102;Gastines;2024-09-30 02:00:00
53120;Izé;2024-09-30 02:00:00
53123;Juvigné;2024-09-30 02:00:00
53080;Couptrain;2024-09-30 02:00:00
53062;Château-Gontier-sur-Mayenne;2024-09-30 02:00:00
53053;Champgenéteux;2024-09-30 02:00:00
53247;Saint-Pierre-la-Cour;2024-09-30 02:00:00
88247;Igney;2025-03-18 01:00:00
53056;La Chapelle-Anthenaise;2024-09-30 02:00:00
53137;Loiron-Ruillé;2024-09-30 02:00:00
53141;Louvigné;2024-09-30 02:00:00
53022;La Bazouge-de-Chemeré;2024-09-30 02:00:00
53240;Saint-Martin-du-Limet;2024-09-30 02:00:00
53087;La Cropte;2024-09-30 02:00:00
44092;Massérac;2018-10-02 02:00:00
44099;Moisdon-la-Rivière;2018-10-24 02:00:00
88027;Badménil-aux-Bois;2018-11-06 01:00:00
44221;La Chevallerais;2018-10-24 02:00:00
44105;Mouais;2018-10-24 02:00:00
44018;Bouaye;2018-10-24 02:00:00
44058;Fercé;2018-10-24 02:00:00
88210;Gorhey;2018-11-19 01:00:00
88463;Taintrux;2018-10-11 02:00:00
44095;La Meilleraye-de-Bretagne;2018-10-24 02:00:00
88252;Jésonville;2018-11-19 01:00:00
44086;Lusanger;2018-10-24 02:00:00
44172;Sainte-Luce-sur-Loire;2018-10-24 02:00:00
44138;Puceul;2018-10-24 02:00:00
44067;Guémené-Penfao;2018-10-02 02:00:00
88254;Jorxey;2018-11-19 01:00:00
44110;Nort-sur-Erdre;2018-10-24 02:00:00
44143;Rezé;2018-10-24 02:00:00
88487;Le Val-d'Ajol;2018-11-30 01:00:00
44094;Mauves-sur-Loire;2018-10-24 02:00:00
44020;Bouguenais;2018-10-24 02:00:00
88258;Lamarche;2018-11-19 01:00:00
44148;Ruffigné;2018-10-24 02:00:00
44112;Noyal-sur-Brutz;2018-10-24 02:00:00
44209;Treillières;2018-10-24 02:00:00
44065;Grand-Auverné;2018-10-24 02:00:00
44114;Orvault;2018-10-24 02:00:00
44208;Treffieux;2018-10-24 02:00:00
44171;Saint-Léger-les-Vignes;2018-10-24 02:00:00
88338;Ortoncourt;2018-11-30 01:00:00
44101;La Montagne;2018-10-24 02:00:00
88069;Bouxières-aux-Bois;2018-11-06 01:00:00
44057;Fégréac;2018-10-02 02:00:00
44009;Basse-Goulaine;2018-10-24 02:00:00
88179;Fouchécourt;2018-11-06 01:00:00
44007;Avessac;2018-10-02 02:00:00
88181;Fraize;2018-11-06 01:00:00
88205;Girmont-Val-d'Ajol;2018-11-14 01:00:00
88502;Vervezelle;2018-10-17 02:00:00
44073;Héric;2018-10-24 02:00:00
44189;Sainte-Reine-de-Bretagne;2018-10-02 02:00:00
44198;Les Sorinières;2018-10-24 02:00:00
44146;Rougé;2018-10-24 02:00:00
44001;Abbaretz;2018-10-24 02:00:00
44214;Vay;2018-10-24 02:00:00
44015;Blain;2018-10-24 02:00:00
44044;Conquereuil;2018-10-02 02:00:00
88243;Housseras;2018-10-04 02:00:00
44085;Louisfert;2018-10-24 02:00:00
44149;Saffré;2018-10-24 02:00:00
88199;Gignéville;2018-11-14 01:00:00
44204;Thouaré-sur-Loire;2018-10-24 02:00:00
44109;Nantes;2018-10-24 02:00:00
88280;Madegney;2018-11-30 01:00:00
88505;Vienville;2018-10-17 02:00:00
44194;Sautron;2018-10-24 02:00:00
44128;Plessé;2018-10-02 02:00:00
44190;Saint-Sébastien-sur-Loire;2018-10-24 02:00:00
44162;Saint-Herblain;2018-10-24 02:00:00
44197;Sion-les-Mines;2018-10-24 02:00:00
44121;Petit-Auverné;2018-10-24 02:00:00
44066;Grandchamp-des-Fontaines;2018-10-24 02:00:00
88201;Girancourt;2018-11-14 01:00:00
44023;Bouvron;2018-10-24 02:00:00
88224;Hadigny-les-Verrières;2018-11-19 01:00:00
44161;Saint-Gildas-des-Bois;2018-10-02 02:00:00
44179;Saint-Mars-du-Désert;2018-10-24 02:00:00
44098;Missillac;2018-10-02 02:00:00
88360;Provenchères-lès-Darney;2018-12-07 01:00:00
88340;Padoux;2018-10-04 02:00:00
44024;Brains;2018-10-24 02:00:00
88470;Le Tholy;2018-10-11 02:00:00
44091;Marsac-sur-Don;2018-10-24 02:00:00
88512;Viménil;2018-10-17 02:00:00
88412;Saint-Benoît-la-Chipotte;2018-12-07 01:00:00
44215;Vertou;2018-10-24 02:00:00
44051;Derval;2018-10-24 02:00:00
88284;Mandray;2018-12-07 01:00:00
88398;Les Rouges-Eaux;2018-10-11 02:00:00
44129;Pontchâteau;2018-10-02 02:00:00
44053;Drefféac;2018-10-02 02:00:00
88271;Lignéville;2018-11-19 01:00:00
88444;Le Saulcy;2018-10-08 02:00:00
44068;Guenrouet;2018-10-02 02:00:00
88245;Hurbache;2018-09-18 02:00:00
44113;Nozay;2018-10-24 02:00:00
44123;Pierric;2018-10-02 02:00:00
88184;Fremifontaine;2018-11-14 01:00:00
88481;Uriménil;2018-10-12 02:00:00
44166;Saint-Jean-de-Boiseau;2018-10-24 02:00:00
88315;Mortagne;2018-09-18 02:00:00
88213;La Grande-Fosse;2018-09-18 02:00:00
44185;Saint-Nicolas-de-Redon;2018-10-02 02:00:00
44120;Le Pellerin;2018-10-24 02:00:00
44200;Soulvache;2018-10-24 02:00:00
44027;Casson;2018-10-24 02:00:00
44152;Sainte-Anne-sur-Brivet;2018-10-02 02:00:00
44217;Vigneux-de-Bretagne;2018-10-24 02:00:00
88286;Marainville-sur-Madon;2018-10-12 02:00:00
44047;Couëron;2018-10-24 02:00:00
44076;Jans;2018-10-24 02:00:00
44050;Crossac;2018-10-02 02:00:00
88484;Uzemain;2018-10-12 02:00:00
44035;La Chapelle-sur-Erdre;2018-10-24 02:00:00
88378;Regney;2018-11-30 01:00:00
88194;Gemmelaincourt;2018-10-12 02:00:00
44193;Saint-Vincent-des-Landes;2018-10-24 02:00:00
30007;Alès;2018-11-27 01:00:00
44170;Saint-Julien-de-Vouvantes;2018-10-24 02:00:00
44074;Indre;2018-10-24 02:00:00
44036;Châteaubriant;2018-10-24 02:00:00
44031;La Chapelle-Glain;2018-10-24 02:00:00
44150;Saint-Aignan-Grandlieu;2018-10-24 02:00:00
88495;Vaudéville;2018-10-17 02:00:00
88506;Vieux-Moulin;2018-10-17 02:00:00
44056;Fay-de-Bretagne;2018-10-24 02:00:00
44054;Erbray;2018-10-24 02:00:00
44153;Saint-Aubin-des-Châteaux;2018-10-24 02:00:00
44075;Issé;2018-10-24 02:00:00
88388;Renauvoid;2018-10-04 02:00:00
88080;Bult;2018-11-06 01:00:00
88356;Les Poulières;2018-10-08 02:00:00
44224;La Grigonnais;2018-10-24 02:00:00
44026;Carquefou;2018-10-24 02:00:00
44078;Juigné-des-Moutiers;2018-10-24 02:00:00
88442;Sapois;2018-10-08 02:00:00
44199;Soudan;2018-10-24 02:00:00
44201;Sucé-sur-Erdre;2018-10-24 02:00:00
88302;Le Ménil;2018-09-18 02:00:00
88479;Trémonzey;2018-10-12 02:00:00
88435;Saint-Remy;2018-10-08 02:00:00
44218;Villepot;2018-10-24 02:00:00
88215;Grandrupt;2018-11-14 01:00:00
44205;Les Touches;2018-10-24 02:00:00
44062;Le Gâvre;2018-10-24 02:00:00
44196;Sévérac;2018-10-02 02:00:00
44111;Notre-Dame-des-Landes;2018-10-24 02:00:00
44122;Petit-Mars;2018-10-24 02:00:00
88441;Sans-Vallois;2018-12-07 01:00:00
88348;Pierrepont-sur-l'Arentèle;2018-10-11 02:00:00
53054;Changé;2024-09-30 02:00:00
53250;Saint-Poix;2024-09-30 02:00:00
53007;Argentré;2024-09-30 02:00:00
53197;Saint-Aignan-sur-Roë;2024-09-30 02:00:00
