event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,AT,Österreich,1239.0,23330,9332000.0,31
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,CZ,Česko,364.0,1717,686800.0,2
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,DE,Deutschland,113.0,12261,4904400.0,9
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,EE,Eesti,126.0,49054,19621600.0,15
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,HR,Hrvatska,1608.0,579500,231800000.0,84
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,HU,Magyarország,2788.0,1034561,413824400.0,486
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,IT,Italia,1779.0,9528,3811200.0,30
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,LT,Lietuva,624.0,194262,77704800.0,16
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,LV,Latvija,470.0,48680,19472000.0,13
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,PL,Polska,1774.0,178510,71404000.0,179
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,RO,România,88.0,13092,5236800.0,24
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,RS,Srbija/Сpбија,3251.0,29973,11989200.0,25
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,SI,Slovenija,1248.0,90013,36005200.0,13
WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161,WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_35_days_cluster_297_A0_002776_A_004102_lat_05140_lon_02331_size_0161.tif,2016,2016-01-25,2016-03-14,35,297,2776,4102,5140,2331,161,SK,Slovensko,1087.0,106764,42705600.0,100
WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154,WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,2016,2016-01-25,2016-03-14,49,25,168,250,4034,-700,154,ES,España,1541.0,60646,24258400.0,82
WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154,WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,2016,2016-01-25,2016-03-14,49,25,168,250,4034,-700,154,FR,France,2583.0,113230,45292000.0,75
WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154,WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-01-25---2016-03-14_duration_49_days_cluster_025_A0_000168_A_000250_lat_04034_lon_-0700_size_0154.tif,2016,2016-01-25,2016-03-14,49,25,168,250,4034,-700,154,PT,Portugal,1226.0,423732,169492800.0,96
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_029_A0_000010_A_000011_lat_03932_lon_-0037_size_0004,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_029_A0_000010_A_000011_lat_03932_lon_-0037_size_0004.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_029_A0_000010_A_000011_lat_03932_lon_-0037_size_0004.tif,2016,2016-02-01,2016-02-08,7,29,10,11,3932,-37,4,ES,España,133.0,28634,11453600.0,7
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_030_A0_000001_A_000001_lat_04145_lon_01551_size_0008,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_030_A0_000001_A_000001_lat_04145_lon_01551_size_0008.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_030_A0_000001_A_000001_lat_04145_lon_01551_size_0008.tif,2016,2016-02-01,2016-02-08,7,30,1,1,4145,1551,8,IT,Italia,141.0,3094,1237600.0,4
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,2016,2016-02-01,2016-02-08,7,31,2,2,4785,1697,43,AT,Österreich,159.0,2875,1150000.0,5
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,2016,2016-02-01,2016-02-08,7,31,2,2,4785,1697,43,HU,Magyarország,103.0,1563,625200.0,5
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_031_A0_000002_A_000002_lat_04785_lon_01697_size_0043.tif,2016,2016-02-01,2016-02-08,7,31,2,2,4785,1697,43,SK,Slovensko,130.0,1921,768400.0,5
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_032_A0_000001_A_000001_lat_06286_lon_01467_size_0035,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_032_A0_000001_A_000001_lat_06286_lon_01467_size_0035.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_032_A0_000001_A_000001_lat_06286_lon_01467_size_0035.tif,2016,2016-02-01,2016-02-08,7,32,1,1,6286,1467,35,SE,Sverige,262.0,4595,1838000.0,6
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,2016,2016-02-01,2016-02-08,7,33,66,80,5794,2292,107,EE,Eesti,287.0,120541,48216400.0,24
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,2016,2016-02-01,2016-02-08,7,33,66,80,5794,2292,107,LT,Lietuva,1756.0,31427,12570800.0,4
WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107,WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-01---2016-02-08_duration_7_days_cluster_033_A0_000066_A_000080_lat_05794_lon_02292_size_0107.tif,2016,2016-02-01,2016-02-08,7,33,66,80,5794,2292,107,LV,Latvija,237.0,46714,18685600.0,10
WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_035_A0_000002_A_000004_lat_04320_lon_-0751_size_0005,WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_035_A0_000002_A_000004_lat_04320_lon_-0751_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_035_A0_000002_A_000004_lat_04320_lon_-0751_size_0005.tif,2016,2016-02-08,2016-02-15,7,35,2,4,4320,-751,5,ES,España,1934.0,10738,4295200.0,12
WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_036_A0_000009_A_000012_lat_06563_lon_-1948_size_0004,WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_036_A0_000009_A_000012_lat_06563_lon_-1948_size_0004.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_036_A0_000009_A_000012_lat_06563_lon_-1948_size_0004.tif,2016,2016-02-08,2016-02-15,7,36,9,12,6563,-1948,4,IS,Ísland,182.0,30877,12350800.0,3
WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_037_A0_000001_A_000002_lat_06180_lon_00944_size_0004,WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_037_A0_000001_A_000002_lat_06180_lon_00944_size_0004.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-02-15_duration_7_days_cluster_037_A0_000001_A_000002_lat_06180_lon_00944_size_0004.tif,2016,2016-02-08,2016-02-15,7,37,1,2,6180,944,4,NO,Norge,189.0,5607,2242800.0,3
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,BE,Belgique/België,134.0,9867,3946800.0,21
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,CH,Schweiz/Suisse/Svizzera,4320.0,3842,1536800.0,4
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,DE,Deutschland,760.0,296781,118712400.0,261
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,FR,France,2538.0,2322814,929125600.0,1897
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,NL,Nederland,926.0,127469,50987600.0,96
WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343,WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-08---2016-03-21_duration_42_days_cluster_299_A0_000993_A_001287_lat_04880_lon_00221_size_0343.tif,2016,2016-02-08,2016-03-21,42,299,993,1287,4880,221,343,PL,Polska,185.0,15272,6108800.0,7
WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_042_A0_000001_A_000001_lat_03879_lon_-0029_size_0021,WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_042_A0_000001_A_000001_lat_03879_lon_-0029_size_0021.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_042_A0_000001_A_000001_lat_03879_lon_-0029_size_0021.tif,2016,2016-02-15,2016-02-22,7,42,1,1,3879,-29,21,ES,España,180.0,4185,1674000.0,5
WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_044_A0_000017_A_000020_lat_04369_lon_01077_size_0013,WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_044_A0_000017_A_000020_lat_04369_lon_01077_size_0013.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_044_A0_000017_A_000020_lat_04369_lon_01077_size_0013.tif,2016,2016-02-15,2016-02-22,7,44,17,20,4369,1077,13,IT,Italia,1623.0,51965,20786000.0,22
WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039,WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039.tif,2016,2016-02-15,2016-02-22,7,45,1,1,3959,2036,39,AL,Shqipëria,206.0,780,312000.0,4
WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039,WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-15---2016-02-22_duration_7_days_cluster_045_A0_000001_A_000001_lat_03959_lon_02036_size_0039.tif,2016,2016-02-15,2016-02-22,7,45,1,1,3959,2036,39,EL,Ελλάδα ,220.0,2074,829600.0,8
WD_MERGE_2016-02-15---2016-02-29_duration_14_days_cluster_043_A0_000002_A_000003_lat_06604_lon_-2228_size_0007,WD_MERGE_2016-02-15---2016-02-29_duration_14_days_cluster_043_A0_000002_A_000003_lat_06604_lon_-2228_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-15---2016-02-29_duration_14_days_cluster_043_A0_000002_A_000003_lat_06604_lon_-2228_size_0007.tif,2016,2016-02-15,2016-02-29,14,43,2,3,6604,-2228,7,IS,Ísland,1896.0,8414,3365600.0,3
WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441,WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,2016,2016-02-22,2016-04-11,42,301,886,1178,4411,2278,441,AL,Shqipëria,381.0,1984,793600.0,4
WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441,WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,2016,2016-02-22,2016-04-11,42,301,886,1178,4411,2278,441,AT,Österreich,2367.0,32158,12863200.0,13
WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441,WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,2016,2016-02-22,2016-04-11,42,301,886,1178,4411,2278,441,BG,България ,24969.0,25390,10156000.0,31
WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441,WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2016\WD_MERGE_2016-02-22---2016-04-11_duration_42_days_cluster_301_A0_000886_A_001178_lat_04411_lon_02278_size_0441.tif,2016,2016-02-22,2016-04-11,42,301,886,1178,4411,2278,441,CZ,Česko,273.0,316,126400.0,1
