jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_departments,exact_date_department_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,jrc_match_rank,reciprocal_best_match
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2415880A__20231206__20231224,IOME2415880A,2023-11-27,2023-12-25,2023-12-06,2023-12-24,1,0,0,0,1,9.0,1.0,10.0,10,19,2023-11-27,2023-12-25,1491,44,44,2023-12-06,2023-12-24,1,1,0.022727272727272728,1.0,17,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231216,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-16,1,0,0,0,1,3.0,9.0,12.0,12,17,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-16,3,1,0.022727272727272728,1.0,18,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2413412A__20231130__20231216,IOME2413412A,2023-11-27,2023-12-25,2023-11-30,2023-12-16,1,0,0,0,1,3.0,9.0,12.0,12,17,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-16,1,1,0.022727272727272728,1.0,19,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231206__20231220,IOME2410378A,2023-11-27,2023-12-25,2023-12-06,2023-12-20,1,0,0,0,1,9.0,5.0,14.0,14,15,2023-11-27,2023-12-25,1491,44,44,2023-12-06,2023-12-20,1,1,0.022727272727272728,1.0,20,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2413412A__20231130__20231212,IOME2413412A,2023-11-27,2023-12-25,2023-11-30,2023-12-12,1,0,0,0,1,3.0,13.0,16.0,16,13,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-12,1,1,0.022727272727272728,1.0,21,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231212__20231221,IOME2407754A,2023-11-27,2023-12-25,2023-12-12,2023-12-21,1,0,0,0,1,15.0,4.0,19.0,19,10,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-21,1,1,0.022727272727272728,1.0,22,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231210__20231217,IOME2403657A,2023-11-27,2023-12-25,2023-12-10,2023-12-17,1,0,0,0,1,13.0,8.0,21.0,21,8,2023-11-27,2023-12-25,1491,44,44,2023-12-10,2023-12-17,2,1,0.022727272727272728,1.0,23,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231211__20231218,IOME2403657A,2023-11-27,2023-12-25,2023-12-11,2023-12-18,1,0,0,0,1,14.0,7.0,21.0,21,8,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-18,1,1,0.022727272727272728,1.0,24,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231213__20231220,IOME2403657A,2023-11-27,2023-12-25,2023-12-13,2023-12-20,1,0,0,0,1,16.0,5.0,21.0,21,8,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-20,1,1,0.022727272727272728,1.0,25,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231209__20231216,IOME2410378A,2023-11-27,2023-12-25,2023-12-09,2023-12-16,1,0,0,0,1,12.0,9.0,21.0,21,8,2023-11-27,2023-12-25,1491,44,44,2023-12-09,2023-12-16,1,1,0.022727272727272728,1.0,26,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231212__20231217,IOME2407754A,2023-11-27,2023-12-25,2023-12-12,2023-12-17,1,0,0,0,1,15.0,8.0,23.0,23,6,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-17,1,1,0.022727272727272728,1.0,27,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231209__20231213,IOME2403657A,2023-11-27,2023-12-25,2023-12-09,2023-12-13,1,0,0,0,1,12.0,12.0,24.0,24,5,2023-11-27,2023-12-25,1491,44,44,2023-12-09,2023-12-13,1,1,0.022727272727272728,1.0,28,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231211__20231215,IOME2403657A,2023-11-27,2023-12-25,2023-12-11,2023-12-15,1,0,0,0,1,14.0,10.0,24.0,24,5,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-15,2,1,0.022727272727272728,1.0,29,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2424582A__20231209__20231212,INTE2424582A,2023-11-27,2023-12-25,2023-12-09,2023-12-12,1,0,0,0,1,12.0,13.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-09,2023-12-12,1,1,0.022727272727272728,1.0,30,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2424582A__20231213__20231216,INTE2424582A,2023-11-27,2023-12-25,2023-12-13,2023-12-16,1,0,0,0,1,16.0,9.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-16,1,1,0.022727272727272728,1.0,31,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231213__20231216,IOME2407754A,2023-11-27,2023-12-25,2023-12-13,2023-12-16,1,0,0,0,1,16.0,9.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-16,1,1,0.022727272727272728,1.0,32,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231211__20231214,IOME2411920A,2023-11-27,2023-12-25,2023-12-11,2023-12-14,1,0,0,0,1,14.0,11.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-14,1,1,0.022727272727272728,1.0,33,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2420215A__20231210__20231213,IOME2420215A,2023-11-27,2023-12-25,2023-12-10,2023-12-13,1,0,0,0,1,13.0,12.0,25.0,25,4,2023-11-27,2023-12-25,1491,44,44,2023-12-10,2023-12-13,1,1,0.022727272727272728,1.0,34,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2525618A__20231113__20231213,INTE2525618A,2023-11-27,2023-12-25,2023-11-13,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,17,2023-11-27,2023-12-25,1491,44,44,2023-11-13,2023-12-13,1,1,0.022727272727272728,1.0,35,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231211__20231213,IOME2403657A,2023-11-27,2023-12-25,2023-12-11,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-13,1,1,0.022727272727272728,1.0,36,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231214__20231216,IOME2403657A,2023-11-27,2023-12-25,2023-12-14,2023-12-16,1,0,0,0,1,17.0,9.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-14,2023-12-16,1,1,0.022727272727272728,1.0,37,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231202,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-02,1,0,0,0,1,3.0,23.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-02,1,1,0.022727272727272728,1.0,38,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231212__20231214,IOME2407754A,2023-11-27,2023-12-25,2023-12-12,2023-12-14,1,0,0,0,1,15.0,11.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-14,3,1,0.022727272727272728,1.0,39,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231211__20231213,IOME2410378A,2023-11-27,2023-12-25,2023-12-11,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-13,1,1,0.022727272727272728,1.0,40,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231212__20231214,IOME2410378A,2023-11-27,2023-12-25,2023-12-12,2023-12-14,1,0,0,0,1,15.0,11.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-14,1,1,0.022727272727272728,1.0,41,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231211__20231213,IOME2411920A,2023-11-27,2023-12-25,2023-12-11,2023-12-13,1,0,0,0,1,14.0,12.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-13,1,1,0.022727272727272728,1.0,42,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231213__20231215,IOME2411920A,2023-11-27,2023-12-25,2023-12-13,2023-12-15,1,0,0,0,1,16.0,10.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-15,1,1,0.022727272727272728,1.0,43,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2415880A__20231214__20231216,IOME2415880A,2023-11-27,2023-12-25,2023-12-14,2023-12-16,1,0,0,0,1,17.0,9.0,26.0,26,3,2023-11-27,2023-12-25,1491,44,44,2023-12-14,2023-12-16,1,1,0.022727272727272728,1.0,44,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2430293A__20231129__20231130,INTE2430293A,2023-11-27,2023-12-25,2023-11-29,2023-11-30,1,0,0,0,1,2.0,25.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-11-29,2023-11-30,1,1,0.022727272727272728,1.0,45,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2511307A__20231204__20231205,INTE2511307A,2023-11-27,2023-12-25,2023-12-04,2023-12-05,1,0,0,0,1,7.0,20.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-12-04,2023-12-05,1,1,0.022727272727272728,1.0,46,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231130__20231201,IOME2403657A,2023-11-27,2023-12-25,2023-11-30,2023-12-01,1,0,0,0,1,3.0,24.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-01,1,1,0.022727272727272728,1.0,47,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231130__20231201,IOME2407754A,2023-11-27,2023-12-25,2023-11-30,2023-12-01,1,0,0,0,1,3.0,24.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-11-30,2023-12-01,1,1,0.022727272727272728,1.0,48,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20231204__20231205,IOME2407754A,2023-11-27,2023-12-25,2023-12-04,2023-12-05,1,0,0,0,1,7.0,20.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-12-04,2023-12-05,2,1,0.022727272727272728,1.0,49,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231211__20231212,IOME2410378A,2023-11-27,2023-12-25,2023-12-11,2023-12-12,1,0,0,0,1,14.0,13.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-12-11,2023-12-12,1,1,0.022727272727272728,1.0,50,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231201__20231202,IOME2411920A,2023-11-27,2023-12-25,2023-12-01,2023-12-02,1,0,0,0,1,4.0,23.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-12-01,2023-12-02,1,1,0.022727272727272728,1.0,51,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2420215A__20231212__20231213,IOME2420215A,2023-11-27,2023-12-25,2023-12-12,2023-12-13,1,0,0,0,1,15.0,12.0,27.0,27,2,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-13,1,1,0.022727272727272728,1.0,52,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2421328A__20231113__20231212,IOME2421328A,2023-11-27,2023-12-25,2023-11-13,2023-12-12,1,0,0,0,1,14.0,13.0,27.0,27,16,2023-11-27,2023-12-25,1491,44,44,2023-11-13,2023-12-12,1,1,0.022727272727272728,1.0,53,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2519692A__20231111__20231213,INTE2519692A,2023-11-27,2023-12-25,2023-11-11,2023-12-13,1,0,0,0,1,16.0,12.0,28.0,28,17,2023-11-27,2023-12-25,1491,44,44,2023-11-11,2023-12-13,1,1,0.022727272727272728,1.0,54,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231201__20231201,IOME2403657A,2023-11-27,2023-12-25,2023-12-01,2023-12-01,1,0,0,0,1,4.0,24.0,28.0,28,1,2023-11-27,2023-12-25,1491,44,44,2023-12-01,2023-12-01,1,1,0.022727272727272728,1.0,55,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231213__20231213,IOME2403657A,2023-11-27,2023-12-25,2023-12-13,2023-12-13,1,0,0,0,1,16.0,12.0,28.0,28,1,2023-11-27,2023-12-25,1491,44,44,2023-12-13,2023-12-13,1,1,0.022727272727272728,1.0,56,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231212__20231212,IOME2410378A,2023-11-27,2023-12-25,2023-12-12,2023-12-12,1,0,0,0,1,15.0,13.0,28.0,28,1,2023-11-27,2023-12-25,1491,44,44,2023-12-12,2023-12-12,1,1,0.022727272727272728,1.0,57,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231201__20231201,IOME2411920A,2023-11-27,2023-12-25,2023-12-01,2023-12-01,1,0,0,0,1,4.0,24.0,28.0,28,1,2023-11-27,2023-12-25,1491,44,44,2023-12-01,2023-12-01,2,1,0.022727272727272728,1.0,58,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2511307A__20231112__20240109,INTE2511307A,2023-11-27,2023-12-25,2023-11-12,2024-01-09,1,0,0,0,1,15.0,15.0,30.0,30,29,2023-11-27,2023-12-25,1491,44,44,2023-11-12,2024-01-09,2,1,0.022727272727272728,1.0,59,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2420215A__20231102__20231214,IOME2420215A,2023-11-27,2023-12-25,2023-11-02,2023-12-14,1,0,0,0,1,25.0,11.0,36.0,36,18,2023-11-27,2023-12-25,1491,44,44,2023-11-02,2023-12-14,1,1,0.022727272727272728,1.0,60,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2501371A__20231030__20231214,INTE2501371A,2023-11-27,2023-12-25,2023-10-30,2023-12-14,1,0,0,0,1,28.0,11.0,39.0,39,18,2023-11-27,2023-12-25,1491,44,44,2023-10-30,2023-12-14,1,1,0.022727272727272728,1.0,61,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407004A__20231221__20240111,IOME2407004A,2023-11-27,2023-12-25,2023-12-21,2024-01-11,1,0,0,0,1,24.0,17.0,41.0,41,5,2023-11-27,2023-12-25,1491,44,44,2023-12-21,2024-01-11,1,1,0.022727272727272728,1.0,62,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2333648A__20231116__20231124,IOME2333648A,2023-11-27,2023-12-25,2023-11-16,2023-11-24,1,0,0,0,1,11.0,31.0,42.0,42,0,2023-11-27,2023-12-25,1491,44,44,2023-11-16,2023-11-24,1,1,0.022727272727272728,1.0,63,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20240101__20240102,IOME2407754A,2023-11-27,2023-12-25,2024-01-01,2024-01-02,1,0,0,0,1,35.0,8.0,43.0,43,0,2023-11-27,2023-12-25,1491,44,44,2024-01-01,2024-01-02,2,1,0.022727272727272728,1.0,64,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2420215A__20240101__20240102,IOME2420215A,2023-11-27,2023-12-25,2024-01-01,2024-01-02,1,0,0,0,1,35.0,8.0,43.0,43,0,2023-11-27,2023-12-25,1491,44,44,2024-01-01,2024-01-02,1,1,0.022727272727272728,1.0,65,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2508631A__20231101__20231207,INTE2508631A,2023-11-27,2023-12-25,2023-11-01,2023-12-07,1,0,0,0,1,26.0,18.0,44.0,44,11,2023-11-27,2023-12-25,1491,44,44,2023-11-01,2023-12-07,1,1,0.022727272727272728,1.0,66,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2517855A__20231103__20231204,INTE2517855A,2023-11-27,2023-12-25,2023-11-03,2023-12-04,1,0,0,0,1,24.0,21.0,45.0,45,8,2023-11-27,2023-12-25,1491,44,44,2023-11-03,2023-12-04,1,1,0.022727272727272728,1.0,67,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407754A__20240101__20240104,IOME2407754A,2023-11-27,2023-12-25,2024-01-01,2024-01-04,1,0,0,0,1,35.0,10.0,45.0,45,0,2023-11-27,2023-12-25,1491,44,44,2024-01-01,2024-01-04,2,1,0.022727272727272728,1.0,68,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2511307A__20231031__20240114,INTE2511307A,2023-11-27,2023-12-25,2023-10-31,2024-01-14,1,0,0,0,1,27.0,20.0,47.0,47,29,2023-11-27,2023-12-25,1491,44,44,2023-10-31,2024-01-14,1,1,0.022727272727272728,1.0,69,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2403657A__20231227__20240111,IOME2403657A,2023-11-27,2023-12-25,2023-12-27,2024-01-11,1,0,0,0,1,30.0,17.0,47.0,47,0,2023-11-27,2023-12-25,1491,44,44,2023-12-27,2024-01-11,1,1,0.022727272727272728,1.0,70,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2407004A__20231227__20240111,IOME2407004A,2023-11-27,2023-12-25,2023-12-27,2024-01-11,1,0,0,0,1,30.0,17.0,47.0,47,0,2023-11-27,2023-12-25,1491,44,44,2023-12-27,2024-01-11,4,1,0.022727272727272728,1.0,71,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2410378A__20231227__20240111,IOME2410378A,2023-11-27,2023-12-25,2023-12-27,2024-01-11,1,0,0,0,1,30.0,17.0,47.0,47,0,2023-11-27,2023-12-25,1491,44,44,2023-12-27,2024-01-11,2,1,0.022727272727272728,1.0,72,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231227__20240111,IOME2411920A,2023-11-27,2023-12-25,2023-12-27,2024-01-11,1,0,0,0,1,30.0,17.0,47.0,47,0,2023-11-27,2023-12-25,1491,44,44,2023-12-27,2024-01-11,1,1,0.022727272727272728,1.0,73,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2511307A__20231017__20231217,INTE2511307A,2023-11-27,2023-12-25,2023-10-17,2023-12-17,1,0,0,0,1,41.0,8.0,49.0,49,21,2023-11-27,2023-12-25,1491,44,44,2023-10-17,2023-12-17,21,1,0.022727272727272728,1.0,74,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,IOME2411920A__20231227__20240115,IOME2411920A,2023-11-27,2023-12-25,2023-12-27,2024-01-15,1,0,0,0,1,30.0,21.0,51.0,51,0,2023-11-27,2023-12-25,1491,44,44,2023-12-27,2024-01-15,1,1,0.022727272727272728,1.0,75,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2031566A__20200210__20200213,INTE2031566A,2019-12-30,2020-02-24,2020-02-10,2020-02-13,1,0,0,0,1,42.0,11.0,53.0,53,4,2019-12-30,2020-02-24,1675,44,44,2020-02-10,2020-02-13,1,1,0.022727272727272728,1.0,1,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2501371A__20231031__20231129,INTE2501371A,2023-11-27,2023-12-25,2023-10-31,2023-11-29,1,0,0,0,1,27.0,26.0,53.0,53,3,2023-11-27,2023-12-25,1491,44,44,2023-10-31,2023-11-29,1,1,0.022727272727272728,1.0,76,False
WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374,INTE2517855A__20231031__20231129,INTE2517855A,2023-11-27,2023-12-25,2023-10-31,2023-11-29,1,0,0,0,1,27.0,26.0,53.0,53,3,2023-11-27,2023-12-25,1491,44,44,2023-10-31,2023-11-29,2,1,0.022727272727272728,1.0,77,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2010310A__20200212__20200214,INTE2010310A,2019-12-30,2020-02-24,2020-02-12,2020-02-14,1,0,0,0,1,44.0,10.0,54.0,54,3,2019-12-30,2020-02-24,1675,44,44,2020-02-12,2020-02-14,2,1,0.022727272727272728,1.0,2,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2019260A__20200211__20200213,INTE2019260A,2019-12-30,2020-02-24,2020-02-11,2020-02-13,1,0,0,0,1,43.0,11.0,54.0,54,3,2019-12-30,2020-02-24,1675,44,44,2020-02-11,2020-02-13,1,1,0.022727272727272728,1.0,3,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2027600A__20200212__20200214,INTE2027600A,2019-12-30,2020-02-24,2020-02-12,2020-02-14,1,0,0,0,1,44.0,10.0,54.0,54,3,2019-12-30,2020-02-24,1675,44,44,2020-02-12,2020-02-14,1,1,0.022727272727272728,1.0,4,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2104714A__20200209__20200211,INTE2104714A,2019-12-30,2020-02-24,2020-02-09,2020-02-11,1,0,0,0,1,41.0,13.0,54.0,54,3,2019-12-30,2020-02-24,1675,44,44,2020-02-09,2020-02-11,1,1,0.022727272727272728,1.0,5,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2114774A__20200203__20200205,INTE2114774A,2019-12-30,2020-02-24,2020-02-03,2020-02-05,1,0,0,0,1,35.0,19.0,54.0,54,3,2019-12-30,2020-02-24,1675,44,44,2020-02-03,2020-02-05,1,1,0.022727272727272728,1.0,6,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2005870A__20200202__20200203,INTE2005870A,2019-12-30,2020-02-24,2020-02-02,2020-02-03,1,0,0,0,1,34.0,21.0,55.0,55,2,2019-12-30,2020-02-24,1675,44,44,2020-02-02,2020-02-03,2,1,0.022727272727272728,1.0,7,False
WD_MERGE_2019-12-30---2020-02-24_duration_56_days_cluster_370_A0_001092_A_001400_lat_04760_lon_00017_size_0374,INTE2010310A__20200212__20200213,INTE2010310A,2019-12-30,2020-02-24,2020-02-12,2020-02-13,1,0,0,0,1,44.0,11.0,55.0,55,2,2019-12-30,2020-02-24,1675,44,44,2020-02-12,2020-02-13,2,1,0.022727272727272728,1.0,8,False
