event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,2019,2019-10-14,2019-10-21,7,261,21,39,3974,-839,113,ES,España,ES6,Sur,ES61,Andalucía,89.0,5056,2022400.0,4
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,2019,2019-10-14,2019-10-21,7,261,21,39,3974,-839,113,PT,Portugal,PT1,Continente,PT11,Norte,83.0,1570,628000.0,5
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,2019,2019-10-14,2019-10-21,7,261,21,39,3974,-839,113,PT,Portugal,PT1,Continente,PT15,Algarve,144.0,18854,7541600.0,9
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_261_A0_000021_A_000039_lat_03974_lon_-0839_size_0113.tif,2019,2019-10-14,2019-10-21,7,261,21,39,3974,-839,113,PT,Portugal,PT1,Continente,PT19,Centro (PT),645.0,62655,25062000.0,16
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028.tif,2019,2019-10-14,2019-10-21,7,262,4,5,4761,-298,28,FR,France,FRG,Pays de la Loire,FRG0,Pays de la Loire,440.0,302,120800.0,4
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_262_A0_000004_A_000005_lat_04761_lon_-0298_size_0028.tif,2019,2019-10-14,2019-10-21,7,262,4,5,4761,-298,28,FR,France,FRH,Bretagne,FRH0,Bretagne,1375.0,3738,1495200.0,24
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_263_A0_000004_A_000006_lat_06580_lon_-2220_size_0014,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_263_A0_000004_A_000006_lat_06580_lon_-2220_size_0014.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_263_A0_000004_A_000006_lat_06580_lon_-2220_size_0014.tif,2019,2019-10-14,2019-10-21,7,263,4,6,6580,-2220,14,IS,Ísland,IS0,Ísland,IS00,Ísland,10573.0,15307,6122800.0,9
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,2019,2019-10-14,2019-10-21,7,264,1,2,4712,1907,14,HU,Magyarország,HU1,Közép-Magyarország,HU12,Pest,143.0,4127,1650800.0,10
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,2019,2019-10-14,2019-10-21,7,264,1,2,4712,1907,14,HU,Magyarország,HU2,Dunántúl,HU21,Közép-Dunántúl,132.0,457,182800.0,4
WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014,WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-10-21_duration_7_days_cluster_264_A0_000001_A_000002_lat_04712_lon_01907_size_0014.tif,2019,2019-10-14,2019-10-21,7,264,1,2,4712,1907,14,HU,Magyarország,HU3,Alföld és Észak,HU33,Dél-Alföld,48.0,858,343200.0,6
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,DE,Deutschland,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,74.0,2880,1152000.0,2
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,EE,Eesti,EE0,Eesti,EE00,Eesti,484.0,127222,50888800.0,29
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,LT,Lietuva,LT0,Lietuva,LT02,Vidurio ir vakarų Lietuvos regionas ,178.0,7025,2810000.0,4
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,LV,Latvija,LV0,Latvija,LV00,Latvija,463.0,140118,56047200.0,20
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,PL,Polska,PL6,Makroregion północny,PL62,Warmińsko-mazurskie,301.0,558,223200.0,5
WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384,WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-14---2019-12-02_duration_35_days_cluster_349_A0_000466_A_000590_lat_05891_lon_03371_size_0384.tif,2019,2019-10-14,2019-12-02,35,349,466,590,5891,3371,384,PL,Polska,PL8,Makroregion wschodni,PL84,Podlaskie,323.0,88939,35575600.0,35
WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044,WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,2019,2019-10-21,2019-10-28,7,271,6,9,4505,913,44,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,1209.0,9633,3853200.0,24
WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044,WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,2019,2019-10-21,2019-10-28,7,271,6,9,4505,913,44,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,1460.0,10130,4052000.0,45
WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044,WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-21---2019-10-28_duration_7_days_cluster_271_A0_000006_A_000009_lat_04505_lon_00913_size_0044.tif,2019,2019-10-21,2019-10-28,7,271,6,9,4505,913,44,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,1193.0,4228,1691200.0,10
WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_274_A0_000002_A_000003_lat_03573_lon_-0585_size_0021,WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_274_A0_000002_A_000003_lat_03573_lon_-0585_size_0021.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_274_A0_000002_A_000003_lat_03573_lon_-0585_size_0021.tif,2019,2019-10-28,2019-11-04,7,274,2,3,3573,-585,21,ES,España,ES6,Sur,ES61,Andalucía,440.0,1904,761600.0,3
WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_275_A0_000020_A_000037_lat_04073_lon_-0866_size_0005,WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_275_A0_000020_A_000037_lat_04073_lon_-0866_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_275_A0_000020_A_000037_lat_04073_lon_-0866_size_0005.tif,2019,2019-10-28,2019-11-04,7,275,20,37,4073,-866,5,PT,Portugal,PT1,Continente,PT19,Centro (PT),629.0,82601,33040400.0,16
WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072,WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072.tif,2019,2019-10-28,2019-11-04,7,279,41,48,6814,1809,72,NO,Norge,NO0,Norge,NO07,Nord-Norge,13113.0,47251,18900400.0,30
WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072,WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-11-04_duration_7_days_cluster_279_A0_000041_A_000048_lat_06814_lon_01809_size_0072.tif,2019,2019-10-28,2019-11-04,7,279,41,48,6814,1809,72,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,1903.0,62459,24983600.0,4
WD_MERGE_2019-10-28---2019-11-18_duration_21_days_cluster_276_A0_000038_A_000060_lat_06462_lon_-1740_size_0102,WD_MERGE_2019-10-28---2019-11-18_duration_21_days_cluster_276_A0_000038_A_000060_lat_06462_lon_-1740_size_0102.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-11-18_duration_21_days_cluster_276_A0_000038_A_000060_lat_06462_lon_-1740_size_0102.tif,2019,2019-10-28,2019-11-18,21,276,38,60,6462,-1740,102,IS,Ísland,IS0,Ísland,IS00,Ísland,10497.0,132533,53013200.0,24
WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459,WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,2019,2019-10-28,2019-12-09,28,350,1106,1724,6319,3556,459,EE,Eesti,EE0,Eesti,EE00,Eesti,32.0,12683,5073200.0,7
WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459,WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,2019,2019-10-28,2019-12-09,28,350,1106,1724,6319,3556,459,FI,Suomi/Finland,FI1,Manner-Suomi,FI19,Länsi-Suomi,280.0,28193,11277200.0,30
WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459,WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,2019,2019-10-28,2019-12-09,28,350,1106,1724,6319,3556,459,FI,Suomi/Finland,FI1,Manner-Suomi,FI1D,Pohjois- ja Itä-Suomi,1958.0,901388,360555200.0,37
WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459,WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,2019,2019-10-28,2019-12-09,28,350,1106,1724,6319,3556,459,NO,Norge,NO0,Norge,NO07,Nord-Norge,839.0,9751,3900400.0,1
WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459,WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-28---2019-12-09_duration_28_days_cluster_350_A0_001106_A_001724_lat_06319_lon_03556_size_0459.tif,2019,2019-10-28,2019-12-09,28,350,1106,1724,6319,3556,459,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,217.0,2871,1148400.0,2
WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016,WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,2019,2019-11-04,2019-11-18,14,284,15,18,4088,1949,16,AL,Shqipëria,AL0,Shqipëria,AL01,Veri,160.0,5069,2027600.0,5
WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016,WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,2019,2019-11-04,2019-11-18,14,284,15,18,4088,1949,16,AL,Shqipëria,AL0,Shqipëria,AL02,Qender,90.0,3846,1538400.0,1
WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016,WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2019-11-18_duration_14_days_cluster_284_A0_000015_A_000018_lat_04088_lon_01949_size_0016.tif,2019,2019-11-04,2019-11-18,14,284,15,18,4088,1949,16,AL,Shqipëria,AL0,Shqipëria,AL03,Jug,2365.0,36985,14794000.0,11
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,AL,Shqipëria,AL0,Shqipëria,AL01,Veri,126.0,11015,4406000.0,3
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,AT,Österreich,AT2,Südösterreich,AT21,Kärnten,589.0,244,97600.0,1
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,AT,Österreich,AT2,Südösterreich,AT22,Steiermark,481.0,3810,1524000.0,8
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,2949.0,5305,2122000.0,6
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,613.0,29,11600.0,1
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,DE,Deutschland,DE2,Bayern,DE21,Oberbayern,90.0,8698,3479200.0,10
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,DE,Deutschland,DE2,Bayern,DE27,Schwaben,25.0,142,56800.0,3
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,FR,France,FRB,Centre — Val de Loire,FRB0,Centre — Val de Loire,318.0,483,193200.0,3
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,FR,France,FRC,Bourgogne-Franche-Comté,FRC1,Bourgogne,535.0,9896,3958400.0,21
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668.tif,2019,2019-11-04,2020-01-06,56,351,915,1176,4685,678,668,FR,France,FRC,Bourgogne-Franche-Comté,FRC2,Franche-Comté,1194.0,7917,3166800.0,22
